dateTime,experimentName,duration,lastCoord,lastHeading,outcome
2023-05-05 15:23:59,final_test_p0_i0,67.7910000999691,nan,nan,aborted
2023-05-05 15:25:08,final_test_p0_i1,52.68671920004999,nan,nan,aborted
2023-05-05 15:38:44,final_test_p0_i3,72.93706059997203,nan,nan,aborted
2023-05-05 15:39:42,final_test_p0_i4,44.97847789997468,"(971.9611930847168, 1723.5517864227295)",-45.95799333994132,failure
2023-05-05 15:52:57,final_test_p8_i0,12.184487399994396,"(704.1058171391487, 2383.9150886535645)",88.4551912991397,aborted
2023-05-05 15:55:19,final_test_p8_i1,34.98141550004948,"(736.6459736824036, 1999.374942779541)",77.42543299718793,failure
2023-05-05 15:58:02,final_test_p8_i2,34.971261199971195,"(792.3108530044556, 1797.5413818359375)",67.348288008967,failure
2023-05-05 16:00:05,final_test_p8_i3,34.95877859997563,"(709.264030456543, 1747.1348342895508)",78.59832674184086,failure
2023-05-05 16:04:06,final_test_p7_i0,69.58675199997379,"(1430.6815843582153, 214.98023414611816)",63.74922227866634,failure
2023-05-05 16:09:24,final_test_p1_i0,35.18946010002401,"(-230.2936191558838, 1596.6953830718994)",-114.31294877973066,aborted
2023-05-05 16:12:10,final_test_p4_i0,39.89950170001248,"(-44.416893005371094, 1031.0483055114746)",55.956420397977844,failure
2023-05-05 16:17:58,final_test_p4_i1,39.90296560002025,"(-23.5717830657959, 1020.2583122253418)",-50.932870904946824,failure
2023-05-05 16:43:34,final_test_p2_i0,63.34283549996326,"(452.99999618530273, 1464.7146644592285)",-64.81639835534581,aborted
2023-05-05 16:51:07,final_test_p2_i3,39.41603290004423,"(253.60923624038696, 375.4664134979248)",101.53126744623812,aborted
2023-05-05 16:55:08,final_test_p6_i0,26.39170959999319,"(8.676366806030273, 1723.2228984832764)",48.27486522339593,aborted
2023-05-05 17:52:24,final_test_p2_i3,37.094858999946155,"(-328.82715606689453, 1311.2005596160889)",-169.15617811659064,aborted
2023-05-05 17:57:02,final_test_p7_i2,39.93649709998863,"(409.95886611938477, 1917.3702335357666)",48.60379688853999,failure
2023-05-05 18:03:28,final_test_p7_i3,91.98612899996806,"(838.8656740188599, 1497.9178886413574)",-64.26198507022671,aborted
2023-05-05 18:15:14,final_test_p5_i2,40.37471469998127,"(42.51723289489746, 2017.3680813014507)",-0.5792677031785467,aborted
2023-05-05 18:16:09,final_test_p5_i3,45.15895200002706,"(271.26649284362793, 219.84639930725098)",106.94118025004926,failure
