dateTime,experimentName,duration,braitType,braitDynamic,dcRpmInit,dcRpmMax,dcAlpha,dcK,dcKN,dcKI,dcKD,antennaType,antennaInitSpeed,snsBaselineLeft,snsBaselineRight,snsSensorLeftID,snsSensorRightID,snsSensorLeftNominal,snsSensorRightNominal,snsSensorLoops,snsStorageSize,sensorSigMax,snsThreshold,snsAbsence,snsThresholdRange,snsInstantRange,snsDynamicRange,snsNominalRange,snsFilterType,snsFilterCutoff
2023-05-03 12:27:16,updateA_symmetry_test_p0_i0,19.029281021999964,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,nan,nan,5,50,4000,300,10,5,5,20,30,2,0.1
2023-05-03 12:29:13,updateA_symmetry_test_p0_i1,18.359518207000065,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,nan,nan,5,50,4000,300,10,5,5,20,30,2,0.1
2023-05-03 12:31:21,updateA_symmetry_test_p0_i2,16.313858305000053,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,0,0,5,50,4000,300,10,5,5,20,30,2,0.1
2023-05-03 12:32:22,updateA_symmetry_test_p0_i3,26.28297514899998,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,0.26666666666666666,15.7,5,50,4000,300,10,5,5,20,30,2,0.1
2023-05-03 12:34:39,updateA_symmetry_test_p0_i4,63.05571275199998,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,327.8,425.6666666666667,5,50,4000,300,10,5,5,20,30,2,0.1
2023-05-03 12:36:06,updateA_symmetry_test_p8_i0,47.04887340899995,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,89.76666666666667,94.36666666666666,5,50,4000,300,10,5,5,20,30,2,0.1
2023-05-03 12:37:39,updateA_symmetry_test_p4_i0,31.080059426999924,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,1254.4333333333334,879.4,5,50,4000,300,10,5,5,20,30,2,0.1
2023-05-03 12:40:21,updateA_symmetry_test_p4_i0,40.68536676200006,1,False,30,50,1,1,1,10,5,2,25.0,2546373446,2483262173,0,1,353.06666666666666,440.9,5,50,4000,300,10,5,5,20,30,2,0.1
