timeStamp,value
0.34936712899980193,0
0.5337258890003795,0
0.7180348629999571,0
0.8987414690000151,0
1.0823496760003763,0
1.2661613159998524,0
1.4473130819997095,0
1.6310503539998535,0
1.8115077700003894,0
1.995160591000058,0
2.17640615900018,0
2.3602472900001885,0
2.5441638310003327,0
2.728901419999602,0
2.9131727189997036,0
3.0970500590001393,0
3.282065823999801,0
3.4660848909998094,0
3.6500270070000624,0
3.830386167999677,0
4.011398767999708,0
4.194951901000422,0
4.37881768599982,0
4.564951882000059,0
4.751876461999927,0
4.935697375000018,0
5.1208922920004625,0
5.301237067000329,0
5.485183628999948,0
5.668762766999862,0
5.850259767000352,0
6.033771078000427,0
6.217909648999921,0
6.402728664999813,0
6.586757879999823,0
6.766874711000128,0
6.947114696999961,0
7.131652873999883,0
7.315602423999735,0
7.49603875899993,0
7.679437984999822,0
7.861060502000328,0
8.044639003000157,0
8.228580789999796,0
8.413362422999853,0
8.59396215400011,0
8.777578019999964,0
8.961626512000294,0
9.146272879000207,0
9.330683498000326,327
9.51441892999992,310
9.699624308999773,307
9.883681502999934,316
10.067561546999968,301
10.2526464700004,311
10.43628032200013,312
10.620309887000076,317
10.80528240700005,314
10.989546908000193,304
11.17346258500038,316
11.358517423999729,322
11.542433743999936,316
11.726311317000182,314
11.910527525000361,309
12.095136408000144,319
12.279263325999636,329
12.463100480000321,321
12.648026157999993,302
12.832197904999703,314
13.016118176000418,302
13.201053376000345,299
13.385171621999689,307
13.569089720000193,319
13.754007350999927,301
13.938084350999816,309
14.122079781999673,314
14.305890425000143,314
14.487431902000026,313
14.671315995999976,316
14.85525200200027,319
15.03989677699974,314
15.224064789000295,301
15.40798033200008,319
15.592963152000266,309
15.777056595999966,303
15.960838109999713,302
16.14476395499969,313
16.32633412300038,304
16.51006925999991,319
16.693683573999806,311
16.87887728500027,313
17.062810194999656,309
17.246638853999684,303
17.431664781999643,316
17.615801707999708,310
17.799715113000275,319
17.984624425999755,309
18.168809280999994,315
18.352495991999604,294
18.536466425999606,308
18.718028496999978,300
18.901807823000127,304
19.0854825360002,300
19.27064327199969,308
19.454734230000213,305
19.638444723000248,312
19.82359095999982,311
20.00782473900017,306
20.19155137600046,299
20.375826727999993,305
20.560548704999746,304
20.744448297999952,311
20.928332477000367,288
21.113567831000182,301
21.29744475300049,297
21.48155419500017,294
21.66654772400034,289
21.850580631999946,301
22.034398851000333,307
22.219387240000287,296
22.40334239799995,302
22.58739325500028,301
22.772490934000416,292
22.95656974800022,294
23.140241525999954,297
23.324254795999877,281
23.509327845999906,302
23.693207420000363,292
23.877354178000132,294
24.06195214499985,294
24.24623234000046,310
24.430251519000194,272
24.61511816300026,289
24.79902735199994,296
24.983085193999614,300
25.168218497999987,313
25.352110306000213,314
25.536147392999737,306
25.721255634000045,312
25.905099988000075,314
26.089241568000034,325
26.27327060599964,344
26.45820793799976,370
26.641804849000437,374
26.826109779000035,401
27.0109721179997,419
27.19495118299983,420
27.378807437000432,434
27.563770634999855,470
27.74771038200015,466
27.931703707999986,488
28.11687947700011,498
28.30072518399993,508
28.484917859000234,514
28.669826553999883,528
28.853890825000235,492
29.037698160000218,547
29.221906026999932,548
29.40673113899993,549
29.590788901999986,555
29.77490486900024,562
29.959621615000287,570
30.14370018000045,577
30.327920755000378,567
