timeStamp,value
0.3503719390000697,0
0.5339428960005534,0
0.7181672990000152,0
0.8993411080000442,0
1.0830899900001896,0
1.2634619300006307,0
1.4434241349999866,0
1.6244290530003127,0
1.8045223469998746,0
1.9845063450002272,0
2.1680206640003234,0
2.353132507000737,0
2.5372255090005638,0
2.717508510000698,0
2.897310323000056,0
3.078277896000145,0
3.262150971000665,0
3.442375917999925,0
3.6225184450004235,0
3.80708954200054,0
3.987677963000351,0
4.167426014000739,0
4.347655332000613,0
4.532432261000395,0
4.7126628230007555,0
4.89260320700032,0
5.076460262000182,0
5.261121810000077,0
5.441625000000386,0
5.625572132999878,0
5.809173375000682,0
5.990631774000576,0
6.170693486000346,0
6.350853573000677,0
6.53451910000058,0
6.715788440000324,0
6.8994951770000625,0
7.085867781000161,0
7.26837917300054,0
7.44882809200044,0
7.632507402000556,0
7.81283110700042,0
7.993782756000655,0
8.173868158000005,0
8.353849177000484,0
8.533807189000072,0
8.713548776000607,0
8.894592878000367,0
9.078348640000513,1042
9.258935096000641,1045
9.442617512000652,1051
9.623868947000119,1042
9.807661075000397,1054
9.991603586000565,1017
10.172820269000113,1035
10.356616976000623,1054
10.536649640000178,1046
10.720639517000564,1033
10.901666890999877,1059
11.085507512000731,1066
11.269535808,1043
11.450071901000229,1018
11.634561457000018,1051
11.818601828000283,1034
11.998881326000628,1039
12.183258545000172,1054
12.364051102000303,1032
12.547611607999897,1058
12.731476210999972,1040
12.91280412100059,1029
13.096751144999871,1049
13.276853291999942,1033
13.460717384999953,1054
13.645713986000374,1060
13.829744587000278,1031
14.010072986000523,1059
14.194799617000172,1051
14.375247306999881,1024
14.558948466999936,1035
14.742855887000587,1047
14.927604884000175,1050
15.108236953000414,1046
15.291623307000009,1048
15.476693100000375,1021
15.657071566000013,1021
15.840958392000175,1035
16.02497376500014,1039
16.209854426000675,1037
16.393946295000205,1033
16.57793690700055,1029
16.762706012000308,1035
16.947102267000446,1034
17.130550439000217,1026
17.315656972000397,1040
17.49983958300072,1040
17.680253074000575,1062
17.863860244000534,1040
18.045287777999874,1041
18.22896799299997,1056
18.412969339000483,1039
18.59769113099992,1038
18.782006489000196,1066
18.965998250000666,1056
19.150022303000696,1040
19.33126831700065,1068
19.514904386000126,1029
19.699054728000192,1045
19.880339238000488,1040
20.064135856000576,1055
20.248104148000493,1040
20.43220872800066,1060
20.616897959000198,1175
20.801170755000385,1113
20.98502590699991,974
21.17008069500025,1040
21.354283441000007,984
21.53826046500035,879
21.72315307000008,1127
21.907320519000677,1085
22.09115862100043,1122
22.275966387000153,1235
22.460167412000374,1071
22.644061507000515,835
22.828941976999886,871
23.013159627000277,1033
23.197118015999877,1141
23.38121607100038,798
23.56222940800035,1069
23.74583656499999,959
23.93014466800014,1023
24.11530597500041,998
24.299470194000605,1136
24.48342860699995,906
24.66828376600006,803
24.852276180000445,987
25.03621238300002,1137
25.22009220900054,1008
25.401716306000708,893
25.585383696999997,1158
25.76928743100052,1030
25.950584388000607,1003
26.134218193999914,1281
26.318538985000487,915
26.50219561599988,940
26.68362665299992,1009
26.86727936800071,1114
27.05116263400032,1124
27.236251951000668,1088
27.420580644999973,1128
27.604402066000148,987
27.789349244000732,1178
27.973222876000364,1124
28.157268390000354,1033
28.34113843400064,894
28.526319696000428,1000
28.710471039000367,1164
28.894407915000556,1185
29.07948150500033,859
29.26325391499995,1081
