dateTime,experimentName,duration,lastCoord,lastHeading,outcome
2023-04-30 13:56:19,30-04-23-calibration_p0_i0,2.2859179000006407,nan,nan,aborted
2023-04-30 14:00:35,30-04-23-calibration_p0_i0,19.042008099997474,nan,nan,aborted
2023-04-30 14:01:47,30-04-23-calibration_p0_i0,37.260673299999326,"(2319.9166927337646, 847.2951736450195)",2.7817309298276816,success
2023-04-30 14:04:09,30-04-23-calibration_p6_i0,84.75170889999572,nan,nan,aborted
2023-04-30 16:50:44,auto_baseline_test_p0_i0,30.756168300002173,nan,nan,aborted
2023-04-30 16:52:25,auto_baseline_test_p0_i1,54.36728410000069,nan,nan,aborted
2023-04-30 17:03:05,auto_baseline_test_p0_i2,38.549355999995896,"(929.1986787319183, 1821.4102897644043)",-85.52882407000442,failure
2023-04-30 17:04:16,auto_baseline_test_p7_i0,29.982169899994915,"(500.2090253829956, 1851.4969367980957)",72.63426703028826,failure
2023-04-30 17:11:13,auto_baseline_test_p4_i0,40.73944350000238,"(65.56178855895996, 129.36379051208496)",-157.14514019696148,failure
2023-04-30 17:12:50,auto_baseline_test_p2_i0,40.112341399995785,"(809.8272933959961, 1821.3179359436035)",-50.87505335362267,failure
2023-04-30 17:15:39,auto_baseline_test_p6_i0,75.29921889999969,"(1853.2663021087646, 179.20213890075684)",57.90692434944756,failure
2023-04-30 18:16:30,auto_baseline_test_p0_i2,30.253178099999786,"(600.8533184528351, 996.94455909729)",-83.12163318006014,aborted
2023-04-30 18:20:30,auto_baseline_test_p0_i3,105.72407169999497,"(728.7451438903809, 1736.910120010376)",30.59764238720217,aborted
2023-04-30 18:25:16,auto_baseline_test_p8_i1,149.23044819998904,"(2401.6535053253174, 1446.392744064331)",-52.524366453262324,aborted
2023-05-01 10:20:24,demonstration_p6_i0,67.0402926000097,"(1920.496208190918, 177.7570858001709)",52.160078313879694,failure
