timeStamp,velocityLeft,velocityRight,velocityRef
0.0020766258239746094,0.0,0.0,0
0.0031936168670654297,0.0,0.0,0
0.004271745681762695,0.0,0.0,0
0.005460023880004883,0.0,0.0,0
0.006587028503417969,0.0,0.0,0
0.007662057876586914,0.0,0.0,0
0.012168645858764648,0.0,0.0,0
0.013367414474487305,0.0,0.0,0
0.0145416259765625,0.0,0.0,0
0.015752553939819336,0.0,0.0,0
0.01682281494140625,0.0,0.0,0
0.017893552780151367,0.0,0.0,0
0.02138209342956543,0.0,0.0,0
0.022649288177490234,0.0,0.0,0
0.02379131317138672,0.0,0.0,0
0.024999618530273438,0.0,0.0,0
0.026088237762451172,0.0,0.0,0
0.027256250381469727,0.0,0.0,0
0.028453588485717773,0.0,0.0,0
0.029565095901489258,0.0,0.0,0
0.030710458755493164,0.0,0.0,0
0.03189229965209961,0.0,0.0,0
0.032984256744384766,0.0,0.0,0
0.03409719467163086,0.0,0.0,0
0.03540158271789551,0.0,0.0,0
0.036583662033081055,0.0,0.0,0
0.03772687911987305,0.0,0.0,0
0.03897738456726074,0.0,0.0,0
0.04007983207702637,0.0,0.0,0
0.041115760803222656,0.0,0.0,0
0.042215585708618164,0.0,0.0,0
0.04323601722717285,0.0,0.0,0
0.044248104095458984,0.0,0.0,0
0.04538083076477051,0.0,0.0,0
0.04642653465270996,0.0,0.0,0
0.04743623733520508,0.0,0.0,0
0.04849410057067871,0.0,0.0,0
0.04950594902038574,0.0,0.0,0
0.050512075424194336,0.0,0.0,0
0.05191493034362793,0.0,0.0,0
0.05313301086425781,0.0,0.0,0
0.05434608459472656,0.0,0.0,0
0.05559420585632324,0.0,0.0,0
0.05676531791687012,0.0,0.0,0
0.057932138442993164,0.0,0.0,0
0.05915331840515137,0.0,0.0,0
0.06031155586242676,0.0,0.0,0
0.06160163879394531,0.0,0.0,0
0.06276702880859375,0.0,0.0,0
0.06392717361450195,0.0,0.0,0
0.06514120101928711,0.0,0.0,0
0.0662999153137207,0.0,0.0,0
0.06746268272399902,0.0,0.0,0
0.06879758834838867,0.0,0.0,0
0.06996917724609375,0.0,0.0,0
0.07112598419189453,0.0,0.0,0
0.07233953475952148,0.0,0.0,0
0.07351136207580566,0.0,0.0,0
0.07470130920410156,0.0,0.0,0
0.07587957382202148,0.0,0.0,0
0.0770421028137207,0.0,0.0,0
0.07826805114746094,0.0,0.0,0
0.07940864562988281,0.0,0.0,0
0.08053970336914062,0.0,0.0,0
0.08173108100891113,0.0,0.0,0
0.08288359642028809,0.0,0.0,0
0.08401703834533691,0.0,0.0,0
0.08519673347473145,0.0,0.0,0
0.08633661270141602,0.0,0.0,0
0.0874631404876709,0.0,0.0,0
0.08864116668701172,0.0,0.0,0
0.08978104591369629,0.0,0.0,0
0.09090662002563477,0.0,0.0,0
0.09209394454956055,0.0,0.0,0
0.09324336051940918,0.0,0.0,0
0.09439563751220703,0.0,0.0,0
0.0955648422241211,0.0,0.0,0
0.0966801643371582,0.0,0.0,0
0.09777426719665527,0.0,0.0,0
0.0989232063293457,0.0,0.0,0
0.10002350807189941,0.0,0.0,0
0.10111808776855469,0.0,0.0,0
0.10225486755371094,0.0,0.0,0
0.10334944725036621,0.0,0.0,0
0.10444116592407227,0.0,0.0,0
0.10557699203491211,0.0,0.0,0
0.10667228698730469,0.0,0.0,0
0.10776853561401367,0.0,0.0,0
0.10890626907348633,0.0,0.0,0
0.11000347137451172,0.0,0.0,0
0.1110992431640625,0.0,0.0,0
0.11224818229675293,0.0,0.0,0
0.11334753036499023,0.0,0.0,0
0.11445736885070801,0.0,0.0,0
0.1156015396118164,0.0,0.0,0
0.1166987419128418,0.0,0.0,0
0.11778998374938965,0.0,0.0,0
0.11892294883728027,0.0,0.0,0
0.12001395225524902,0.0,0.0,0
0.12110280990600586,0.0,0.0,0
0.12223362922668457,0.0,0.0,0
0.12332963943481445,0.0,0.0,0
0.1244208812713623,0.0,0.0,0
0.12555885314941406,0.0,0.0,0
0.12665867805480957,0.0,0.0,0
0.12774991989135742,0.0,0.0,0
0.12888216972351074,0.0,0.0,0
0.12997174263000488,0.0,0.0,0
0.1310594081878662,0.0,0.0,0
0.13220858573913574,0.0,0.0,0
0.1332988739013672,0.0,0.0,0
0.1343824863433838,0.0,0.0,0
0.13550949096679688,0.0,0.0,0
0.1365959644317627,0.0,0.0,0
0.1376786231994629,0.0,0.0,0
0.13880300521850586,0.0,0.0,0
