timeStamp,velocityLeft,velocityRight,velocityRef
0.0028619766235351562,0.0,0.0,0
0.005562305450439453,0.0,0.0,0
0.00821542739868164,0.0,0.0,0
0.011036157608032227,0.0,0.0,0
0.01371908187866211,0.0,0.0,0
0.016527891159057617,0.0,0.0,0
0.019258499145507812,0.0,0.0,0
0.022071361541748047,0.0,0.0,0
0.025053024291992188,0.0,0.0,0
0.027917146682739258,0.0,0.0,0
0.030796527862548828,0.0,0.0,0
0.0335543155670166,0.0,0.0,0
0.03626441955566406,0.0,0.0,0
0.03902316093444824,0.0,0.0,0
0.0417323112487793,0.0,0.0,0
0.04460000991821289,0.0,0.0,0
0.04745197296142578,0.0,0.0,0
0.050110816955566406,0.0,0.0,0
0.05276346206665039,0.0,0.0,0
0.055525779724121094,0.0,0.0,0
0.05823707580566406,0.0,0.0,0
0.06103157997131348,0.0,0.0,0
0.06384944915771484,0.0,0.0,0
0.06647896766662598,0.0,0.0,0
0.06916570663452148,0.0,0.0,0
0.07203936576843262,0.0,0.0,0
0.07493853569030762,0.0,0.0,0
0.07799601554870605,0.0,0.0,0
0.08072686195373535,0.0,0.0,0
0.08330368995666504,0.0,0.0,0
0.08586335182189941,0.0,0.0,0
0.08848905563354492,0.0,0.0,0
0.09103107452392578,0.0,0.0,0
0.0936422348022461,0.0,0.0,0
0.09617972373962402,0.0,0.0,0
0.09869837760925293,0.0,0.0,0
0.10132932662963867,0.0,0.0,0
0.103973388671875,0.0,0.0,0
0.10654020309448242,0.0,0.0,0
0.10902070999145508,0.0,0.0,0
0.11154627799987793,0.0,0.0,0
0.1141667366027832,0.0,0.0,0
0.11670899391174316,0.0,0.0,0
0.11918926239013672,0.0,0.0,0
0.12175750732421875,0.0,0.0,0
0.12448406219482422,0.0,0.0,0
0.12627387046813965,0.0,0.0,0
0.1281449794769287,0.0,0.0,0
0.1299281120300293,0.0,0.0,0
0.1316227912902832,0.0,0.0,0
0.13339638710021973,0.0,0.0,0
0.1350862979888916,0.0,0.0,0
0.13684844970703125,0.0,0.0,0
0.13872671127319336,0.0,0.0,0
0.14050602912902832,0.0,0.0,0
0.14222311973571777,0.0,0.0,0
0.14398813247680664,0.0,0.0,0
0.14571595191955566,0.0,0.0,0
0.1474902629852295,0.0,0.0,0
0.1492013931274414,0.0,0.0,0
0.15096020698547363,0.0,0.0,0
0.15267086029052734,0.0,0.0,0
0.15439534187316895,0.0,0.0,0
0.15608930587768555,0.0,0.0,0
0.15783286094665527,0.0,0.0,0
0.15947651863098145,0.0,0.0,0
0.1611638069152832,0.0,0.0,0
0.1627659797668457,0.0,0.0,0
0.16444945335388184,0.0,0.0,0
0.16605520248413086,0.0,0.0,0
0.16771531105041504,0.0,0.0,0
0.16931700706481934,0.0,0.0,0
0.17096877098083496,0.0,0.0,0
0.17255806922912598,0.0,0.0,0
0.17421770095825195,0.0,0.0,0
0.1758129596710205,0.0,0.0,0
0.17747116088867188,0.0,0.0,0
0.179093599319458,0.0,0.0,0
0.180755615234375,0.0,0.0,0
0.1823575496673584,0.0,0.0,0
0.18401741981506348,0.0,0.0,0
0.18561816215515137,0.0,0.0,0
0.18730759620666504,0.0,0.0,0
0.18890714645385742,0.0,0.0,0
0.19056224822998047,0.0,0.0,0
0.1921536922454834,0.0,0.0,0
0.19380617141723633,0.0,0.0,0
0.1954026222229004,0.0,0.0,0
0.1970539093017578,0.0,0.0,0
0.19865632057189941,0.0,0.0,0
0.2003154754638672,0.0,0.0,0
0.20192193984985352,0.0,0.0,0
0.20358061790466309,0.0,0.0,0
0.20519232749938965,0.0,0.0,0
0.20685434341430664,0.0,0.0,0
0.20844769477844238,0.0,0.0,0
0.21010470390319824,0.0,0.0,0
0.21169567108154297,0.0,0.0,0
0.21334290504455566,0.0,0.0,0
0.21494030952453613,0.0,0.0,0
0.21660542488098145,0.0,0.0,0
0.21820449829101562,0.0,0.0,0
0.21985340118408203,0.0,0.0,0
0.22146034240722656,0.0,0.0,0
0.22310161590576172,0.0,0.0,0
0.22471117973327637,0.0,0.0,0
0.22630047798156738,0.0,0.0,0
0.22796082496643066,0.0,0.0,0
0.2295546531677246,0.0,0.0,0
0.23122501373291016,0.0,0.0,0
0.2328188419342041,0.0,0.0,0
0.23497343063354492,0.0,0.0,0
0.23542284965515137,0.0,0.0,0
0.23585891723632812,0.0,0.0,0
0.23629069328308105,0.0,0.0,0
0.23674464225769043,0.0,0.0,0
0.23717737197875977,0.0,0.0,0
0.2376101016998291,0.0,0.0,0
0.23804259300231934,0.0,0.0,0
0.23847508430480957,0.0,0.0,0
0.2389075756072998,0.0,0.0,0
0.23933887481689453,0.0,0.0,0
0.23978495597839355,0.0,0.0,0
0.24022221565246582,0.0,0.0,0
0.24065494537353516,0.0,0.0,0
0.2410874366760254,0.0,0.0,0
0.24152112007141113,0.0,0.0,0
0.24195384979248047,0.0,0.0,0
0.2423872947692871,0.0,0.0,0
0.24283170700073242,0.0,0.0,0
0.24328303337097168,0.0,0.0,0
0.2437148094177246,0.0,0.0,0
0.24414539337158203,0.0,0.0,0
0.24457406997680664,0.0,0.0,0
0.24500441551208496,0.0,0.0,0
0.24543452262878418,0.0,0.0,0
0.2458651065826416,0.0,0.0,0
0.24629497528076172,0.0,0.0,0
0.2467505931854248,0.0,0.0,0
0.24718189239501953,0.0,0.0,0
0.24761247634887695,0.0,0.0,0
0.24804186820983887,0.0,0.0,0
0.24847173690795898,0.0,0.0,0
0.2489025592803955,0.0,0.0,0
0.24933242797851562,0.0,0.0,0
0.24978208541870117,0.0,0.0,0
0.25021886825561523,0.0,0.0,0
0.25065135955810547,0.0,0.0,0
0.2510850429534912,0.0,0.0,0
0.2515232563018799,0.0,0.0,0
0.2519545555114746,0.0,0.0,0
0.25238490104675293,0.0,0.0,0
0.25281643867492676,0.0,0.0,0
0.2532632350921631,0.0,0.0,0
0.2536935806274414,0.0,0.0,0
0.2541234493255615,0.0,0.0,0
0.25455307960510254,0.0,0.0,0
0.25498223304748535,0.0,0.0,0
0.25541210174560547,0.0,0.0,0
0.2558457851409912,0.0,0.0,0
0.25627589225769043,0.0,0.0,0
0.25671911239624023,0.0,0.0,0
