timeStamp,velocityLeft,velocityRight,velocityRef
0.00208282470703125,47.34,48.61,0
0.0040416717529296875,47.28,48.44,0
0.005905628204345703,47.23,48.29,0
0.00770258903503418,47.18,48.74,0
0.009523391723632812,47.13,48.55,0
0.011322259902954102,47.33,48.53,0
0.013175487518310547,47.3,48.9,0
0.014979362487792969,47.04,48.5,0
0.01681065559387207,46.41,47.73,0
0.01858210563659668,44.03,46.44,0
0.020406723022460938,40.66,44.66,0
0.022185564041137695,38.2,42.44,0
0.023984670639038086,35.96,39.82,0
0.02579331398010254,33.32,37.43,0
0.027561187744140625,30.32,34.66,0
0.029370784759521484,27.59,31.54,0
0.03114151954650879,24.5,28.69,0
0.032962799072265625,21.09,26.11,0
0.03471970558166504,17.99,23.16,0
0.03653097152709961,15.17,19.87,0
0.03829693794250488,12.6,16.88,0
0.040112972259521484,10.26,13.55,0
0.04178428649902344,8.13,10.53,0
0.04341530799865723,6.16,7.71,0
0.04499030113220215,4.3,5.06,0
0.04661679267883301,2.56,3.26,0
0.04819202423095703,0.98,0.93,0
0.049910545349121094,0.21,-1.18,0
0.0516667366027832,-0.44,-2.38,0
0.053465843200683594,-1.64,-4.01,0
0.055227041244506836,-2.7,-5.45,0
0.05708742141723633,-3.65,-6.16,0
0.058890581130981445,-4.53,-6.81,0
0.06077885627746582,-4.72,-7.4,0
0.06265497207641602,-4.9,-7.93,0
0.0644676685333252,-5.66,-8.42,0
0.0663297176361084,-5.75,-8.86,0
0.06814217567443848,-5.23,-8.67,0
0.07004523277282715,-5.36,-8.49,0
0.0718526840209961,-5.48,-8.32,0
0.07373285293579102,-4.98,-7.57,0
0.07556629180908203,-4.54,-6.89,0
0.07746410369873047,-4.13,-6.27,0
0.07934117317199707,-3.75,-5.7,0
0.0811614990234375,-3.42,-5.19,0
0.08304333686828613,-3.11,-4.72,0
0.08485698699951172,-1.63,-3.7,0
0.08673501014709473,-0.28,-2.76,0
0.08855652809143066,-0.25,-1.91,0
0.09034991264343262,0.37,-1.14,0
0.09206819534301758,0.94,-0.4,0
0.0937643051147461,0.85,0.28,0
0.09539580345153809,0.78,0.25,0
0.09711933135986328,1.38,0.91,0
0.09875726699829102,1.93,1.5,0
0.10045552253723145,1.76,2.04,0
0.1020820140838623,1.6,2.53,0
0.10376572608947754,2.13,2.98,0
0.10539603233337402,2.62,3.39,0
0.10711503028869629,2.38,3.08,0
0.1087648868560791,2.17,3.48,0
0.11043715476989746,1.97,3.84,0
0.11201977729797363,2.47,3.49,0
0.11366820335388184,2.92,3.86,0
0.11524677276611328,2.66,4.18,0
0.11690616607666016,2.42,3.81,0
0.11848235130310059,2.2,3.46,0
0.12012553215026855,2.0,3.83,0
0.12171101570129395,1.82,4.16,0
0.12334632873535156,2.33,3.78,0
0.12492918968200684,2.8,3.44,0
0.12656497955322266,2.55,3.13,0
0.128143310546875,2.32,2.85,0
0.12979984283447266,2.11,2.59,0
0.13138771057128906,1.92,3.04,0
0.1330397129058838,1.75,3.44,0
0.1346297264099121,1.59,3.13,0
0.1362919807434082,1.45,2.85,0
0.13787388801574707,1.32,2.59,0
0.13950562477111816,1.2,2.36,0
0.14108514785766602,1.09,2.14,0
0.14275908470153809,0.99,1.95,0
0.14434003829956055,0.9,1.78,0
0.14598536491394043,0.82,1.62,0
0.147568941116333,0.75,1.47,0
0.14920830726623535,0.68,1.34,0
0.15079092979431152,0.62,1.22,0
0.15241241455078125,0.56,1.11,0
0.15399432182312012,0.51,1.01,0
0.1555638313293457,0.47,0.92,0
0.15719151496887207,0.42,0.83,0
0.15876030921936035,0.39,0.76,0
0.16039776802062988,0.35,0.69,0
0.16199207305908203,0.32,0.63,0
0.16363787651062012,0.29,0.57,0
0.16521763801574707,0.26,0.52,0
0.1668555736541748,0.24,0.47,0
0.16843628883361816,0.22,0.43,0
0.17007184028625488,0.2,0.39,0
0.17165136337280273,0.18,0.36,0
0.17328429222106934,0.16,0.32,0
0.17485952377319336,0.15,0.3,0
0.17650198936462402,0.14,0.27,0
0.17807555198669434,0.12,0.24,0
0.17971181869506836,0.11,0.22,0
0.18128442764282227,0.1,0.2,0
0.18291950225830078,0.09,0.18,0
0.1844923496246338,0.09,0.17,0
0.1861252784729004,0.08,0.15,0
0.18772506713867188,0.07,0.14,0
0.18936419486999512,0.06,0.13,0
0.19094538688659668,0.06,0.11,0
0.19258737564086914,0.05,0.1,0
0.1941685676574707,0.05,0.1,0
0.19579768180847168,0.04,0.09,0
0.19737863540649414,0.04,0.08,0
0.19900298118591309,0.04,0.07,0
0.2005927562713623,0.03,0.07,0
0.20216917991638184,0.03,0.06,0
0.20461058616638184,0.03,0.05,0
0.20505237579345703,0.02,0.05,0
0.20548224449157715,0.02,0.04,0
0.20592904090881348,0.02,0.04,0
0.20635652542114258,0.02,0.04,0
0.20678162574768066,0.02,0.03,0
0.20720815658569336,0.02,0.03,0
0.20763254165649414,0.01,0.03,0
0.20805859565734863,0.01,0.03,0
0.20848369598388672,0.01,0.02,0
0.20893073081970215,0.01,0.02,0
0.20935869216918945,0.01,0.02,0
0.20978331565856934,0.01,0.02,0
0.21020936965942383,0.01,0.02,0
0.21063518524169922,0.01,0.01,0
0.2110586166381836,0.01,0.01,0
0.21148085594177246,0.01,0.01,0
0.21190404891967773,0.01,0.01,0
0.2123422622680664,0.01,0.01,0
0.2127690315246582,0.0,0.01,0
0.21319317817687988,0.68,0.01,0
0.21361851692199707,1.3,0.01,0
0.21404361724853516,1.18,0.01,0
0.21446824073791504,1.07,0.01,0
0.21489238739013672,0.98,0.01,0
0.2153184413909912,0.89,0.01,0
0.2157611846923828,0.81,0.0,0
0.2161879539489746,0.74,0.0,0
0.2166147232055664,0.67,0.0,0
0.2170414924621582,0.61,0.0,0
0.21747207641601562,0.55,0.0,0
0.21789884567260742,0.5,0.0,0
0.2183244228363037,0.46,0.0,0
0.2187509536743164,0.42,0.0,0
0.21919465065002441,0.38,0.0,0
0.21962261199951172,0.35,0.0,0
0.22005105018615723,0.31,0.0,0
0.22047686576843262,0.29,0.0,0
0.2209029197692871,0.26,0.0,0
0.2213301658630371,0.24,0.0,0
0.2217569351196289,0.22,0.0,0
0.2221841812133789,0.2,0.0,0
0.2226262092590332,0.18,0.0,0
0.2230525016784668,0.16,0.0,0
0.22347784042358398,0.15,0.0,0
0.2239072322845459,0.13,0.0,0
0.2243344783782959,0.12,0.0,0
0.2247610092163086,0.11,0.0,0
0.2251873016357422,0.1,0.0,0
0.22562575340270996,0.09,0.0,0
0.22605204582214355,0.08,0.0,0
0.22647857666015625,0.08,0.0,0
0.22690653800964355,0.07,0.0,0
0.22733283042907715,0.06,0.0,0
0.2277677059173584,0.06,0.0,0
0.2281944751739502,0.05,0.0,0
0.228621244430542,0.05,0.0,0
0.2290635108947754,0.04,0.0,0
0.2294902801513672,0.04,0.0,0
0.22991490364074707,0.04,0.0,0
0.23034310340881348,0.03,0.0,0
0.23077034950256348,0.03,0.0,0
0.23119759559631348,0.03,0.0,0
0.23162579536437988,0.02,0.0,0
0.23205089569091797,0.02,0.0,0
0.23249149322509766,0.02,0.0,0
0.23291945457458496,0.02,0.0,0
0.23334860801696777,0.02,0.0,0
0.23377609252929688,0.02,0.0,0
0.23420238494873047,0.01,0.0,0
0.23462867736816406,0.01,0.0,0
0.23505473136901855,0.01,0.0,0
0.23548388481140137,0.01,0.0,0
0.23592782020568848,0.01,0.0,0
0.23635530471801758,0.01,0.0,0
0.23678278923034668,0.01,0.0,0
0.23720884323120117,0.01,0.0,0
0.23763585090637207,0.01,0.0,0
0.23806262016296387,0.01,0.0,0
0.23849058151245117,0.01,0.0,0
0.23891782760620117,0.0,0.0,0
0.2393639087677002,0.0,0.0,0
0.23979640007019043,0.0,0.0,0
0.24022316932678223,0.0,0.0,0
0.24065017700195312,0.0,0.0,0
0.24107718467712402,0.0,0.0,0
0.24150443077087402,0.0,0.0,0
0.24193286895751953,0.0,0.0,0
0.24237585067749023,0.0,0.0,0
0.24280548095703125,0.0,0.0,0
0.24323368072509766,0.0,0.0,0
0.24366021156311035,0.0,0.0,0
0.24408578872680664,0.0,0.0,0
0.24451208114624023,0.0,0.0,0
