timeStamp,velocityLeft,velocityRight
0.0020110607147216797,0.1,0.74
0.003674745559692383,0.09,0.67
0.0052683353424072266,0.08,0.61
0.0068416595458984375,0.07,0.56
0.00847005844116211,0.07,0.51
0.010050058364868164,0.06,0.46
0.011663675308227539,0.06,0.42
0.01324605941772461,0.05,0.38
0.014878511428833008,0.05,0.35
0.016457796096801758,0.04,0.32
0.01808762550354004,0.04,0.29
0.019661903381347656,0.03,0.26
0.021300077438354492,0.03,0.24
0.02287888526916504,0.03,0.22
0.024506807327270508,0.03,0.2
0.026078462600708008,0.02,0.18
0.027719497680664062,0.02,0.16
0.029303312301635742,0.02,0.15
0.030939579010009766,0.02,0.13
0.0325167179107666,0.02,0.12
0.03414463996887207,0.01,0.11
0.03572344779968262,0.01,0.1
0.03738665580749512,0.01,0.09
0.038957834243774414,0.01,0.08
0.04059100151062012,0.01,0.08
0.04217052459716797,0.01,0.07
0.043796539306640625,0.01,0.06
0.045377254486083984,0.01,0.06
0.04700207710266113,0.01,0.05
0.04857993125915527,0.01,0.05
0.05014991760253906,0.01,0.04
0.05177044868469238,0.01,0.04
0.05334353446960449,0.0,0.04
0.05498147010803223,0.0,0.03
0.05656862258911133,0.0,0.03
0.05820775032043457,0.0,0.03
0.059798240661621094,0.0,0.02
0.06144452095031738,0.0,0.02
0.06303071975708008,0.0,0.02
0.06469106674194336,0.0,0.02
0.06627106666564941,0.0,0.02
0.06790971755981445,0.0,0.02
0.06949591636657715,0.0,0.01
0.07113265991210938,0.0,0.01
0.07271385192871094,0.0,0.01
0.07436037063598633,0.0,0.01
0.0759420394897461,0.0,0.01
0.07757759094238281,0.0,0.01
0.07915163040161133,0.0,0.01
0.0807805061340332,0.0,0.01
0.08235979080200195,0.0,0.01
0.08399152755737305,0.0,0.01
0.08556652069091797,0.0,0.01
0.08719301223754883,0.0,0.0
0.08877277374267578,0.0,0.0
0.0904078483581543,0.0,0.0
0.09199309349060059,0.0,0.0
0.09360837936401367,0.0,0.0
0.09525752067565918,0.0,0.0
0.09688711166381836,0.0,0.0
0.09858965873718262,0.0,0.0
0.10021376609802246,0.0,0.0
0.10190916061401367,0.0,0.0
0.10352683067321777,0.0,0.0
0.10530209541320801,0.0,0.0
0.10699057579040527,0.0,0.0
0.10861992835998535,0.0,0.0
0.11028695106506348,0.0,0.0
0.11192750930786133,0.0,0.0
0.11354589462280273,0.0,0.0
0.11522793769836426,0.0,0.0
0.11684584617614746,0.0,0.0
0.11852908134460449,0.0,0.0
0.12015223503112793,0.0,0.0
0.1218423843383789,0.0,0.0
0.12346601486206055,0.0,0.0
0.12515687942504883,0.0,0.0
0.12680339813232422,0.0,0.0
0.12852835655212402,0.0,0.0
0.130157470703125,0.0,0.0
0.13186287879943848,0.0,0.0
0.1334831714630127,0.0,0.0
0.13517022132873535,0.0,0.0
0.13679146766662598,0.0,0.0
0.1384751796722412,0.0,0.0
0.14010000228881836,0.0,0.0
0.14178085327148438,0.0,0.0
0.14342808723449707,0.0,0.0
0.14513516426086426,0.0,0.0
0.1467297077178955,0.0,0.0
0.1483910083770752,0.0,0.0
0.14996981620788574,0.0,0.0
0.15163540840148926,0.0,0.0
0.15324115753173828,0.0,0.0
0.15488314628601074,0.0,0.0
0.15645408630371094,0.0,0.0
0.1580972671508789,0.0,0.0
0.15966415405273438,0.0,0.0
0.16129803657531738,0.0,0.0
0.1628730297088623,0.0,0.0
0.1645052433013916,0.0,0.0
0.16607427597045898,0.0,0.0
0.16772770881652832,0.0,0.0
0.1693112850189209,0.0,0.0
0.1709580421447754,0.0,0.0
0.17253661155700684,0.0,0.0
0.17418146133422852,0.0,0.0
0.17575955390930176,0.0,0.0
0.1774001121520996,0.0,0.0
0.1789872646331787,0.0,0.0
0.18062782287597656,0.0,0.0
0.18219923973083496,0.0,0.0
0.18383312225341797,0.0,0.0
0.1854109764099121,0.0,0.0
0.18703866004943848,0.0,0.0
0.18863320350646973,0.0,0.0
0.19020485877990723,0.0,0.0
0.1918642520904541,0.0,0.0
0.19344139099121094,0.0,0.0
