timeStamp,velocityLeft,velocityRight,velocityRef
0.0019228458404541016,6.7,6.48,0
0.0036649703979492188,6.77,6.57,0
0.005271434783935547,6.84,6.65,0
0.006926774978637695,6.22,6.05,0
0.008539438247680664,6.34,6.18,0
0.010190725326538086,6.44,6.87,0
0.011788129806518555,6.71,6.81,0
0.013426065444946289,6.95,6.2,0
0.015011310577392578,7.0,6.31,0
0.016648292541503906,7.05,6.42,0
0.018248319625854492,6.41,6.52,0
0.01991438865661621,5.83,6.61,0
0.02150702476501465,5.98,6.01,0
0.023159027099609375,6.12,5.47,0
0.02475142478942871,5.57,4.98,0
0.0263979434967041,5.07,4.53,0
0.027986526489257812,4.61,4.8,0
0.02962660789489746,4.2,5.04,0
0.03122115135192871,3.82,4.59,0
0.03286433219909668,3.47,4.17,0
0.03445601463317871,3.16,3.8,0
0.03609037399291992,2.88,3.45,0
0.0376887321472168,3.29,3.14,0
0.03928017616271973,3.67,2.86,0
0.04092144966125488,3.34,2.6,0
0.042531728744506836,3.04,2.37,0
0.04419136047363281,2.77,2.15,0
0.045786142349243164,2.52,1.96,0
0.04743599891662598,2.29,1.78,0
0.04902148246765137,2.08,1.62,0
0.05077505111694336,1.9,1.48,0
0.05186891555786133,1.73,1.34,0
0.05300450325012207,1.57,1.22,0
0.054091691970825195,1.43,1.11,0
0.05517172813415527,1.3,1.01,0
0.056287288665771484,1.18,0.92,0
0.0573728084564209,1.08,0.84,0
0.05844449996948242,0.98,0.76,0
0.059560537338256836,0.89,0.69,0
0.060645103454589844,0.81,0.63,0
0.061723947525024414,1.41,0.57,0
0.06284952163696289,1.96,0.52,0
0.0639336109161377,1.79,0.48,0
0.06501436233520508,1.62,0.43,0
0.06613469123840332,1.48,0.39,0
0.06722044944763184,1.35,0.36,0
0.0682988166809082,1.22,0.33,0
0.06941366195678711,1.11,0.3,0
0.07049846649169922,1.01,0.27,0
0.07157588005065918,0.92,0.25,0
0.07265686988830566,0.84,0.22,0
0.0737607479095459,0.76,0.2,0
0.07483625411987305,1.37,0.19,0
0.07591462135314941,1.92,0.17,0
0.07702970504760742,1.75,0.83,0
0.07810544967651367,1.59,1.43,0
0.07918405532836914,1.45,1.3,0
0.0803067684173584,1.32,1.18,0
0.08138298988342285,1.2,1.08,0
0.08245396614074707,1.09,0.98,0
0.08356356620788574,0.99,1.57,0
0.08463120460510254,0.9,2.1,0
0.08570122718811035,0.82,1.91,0
0.0868380069732666,0.75,1.74,0
0.0879511833190918,0.68,1.58,0
0.08907413482666016,0.62,1.44,0
0.09024500846862793,0.56,1.31,0
0.09135580062866211,0.51,1.19,0
0.09245944023132324,1.14,1.76,0
0.09361791610717773,1.72,2.28,0
0.09473133087158203,1.56,2.07,0
0.09583115577697754,1.42,1.89,0
0.09699869155883789,1.29,1.72,0
0.09810066223144531,1.18,1.56,0
0.09920120239257812,1.07,1.42,0
0.10034942626953125,0.97,1.29,0
0.10145354270935059,0.89,1.18,0
0.10256385803222656,0.81,1.07,0
0.10372376441955566,0.73,0.97,0
0.10482597351074219,0.67,0.89,0
0.1059260368347168,0.61,0.81,0
0.10708761215209961,0.55,0.73,0
0.10819315910339355,1.18,0.67,0
0.10929346084594727,1.75,0.61,0
0.11045956611633301,1.59,1.23,0
0.11157608032226562,1.45,1.79,0
0.11268401145935059,1.32,1.63,0
0.11383819580078125,1.2,1.48,0
0.11494207382202148,1.09,1.35,0
0.11607766151428223,0.99,1.23,0
0.11722278594970703,0.9,1.12,0
0.11834979057312012,0.82,1.02,0
0.11948585510253906,0.75,0.93,0
0.12059521675109863,0.68,0.84,0
0.12166357040405273,0.62,0.77,0
0.12276721000671387,0.56,0.7,0
0.12385296821594238,0.51,0.63,0
0.12492036819458008,0.47,0.58,0
0.12599706649780273,0.42,0.53,0
0.1271214485168457,0.39,0.48,0
0.12819933891296387,0.35,0.44,0
0.1292707920074463,0.32,0.4,0
0.13040494918823242,0.29,0.36,0
0.13147830963134766,0.26,0.33,0
0.1325550079345703,0.24,0.3,0
0.13367199897766113,0.22,0.27,0
0.13474225997924805,0.2,0.25,0
0.13580775260925293,0.18,0.22,0
0.13694524765014648,0.17,0.2,0
0.13805294036865234,0.15,0.19,0
0.1391308307647705,0.14,0.17,0
0.14025402069091797,0.12,0.15,0
0.14132976531982422,0.11,0.14,0
0.14240145683288574,0.1,0.13,0
0.14352035522460938,0.09,0.12,0
0.1445937156677246,0.09,0.11,0
0.14566564559936523,0.08,0.1,0
0.14678215980529785,0.07,0.09,0
0.14786434173583984,0.06,0.08,0
0.14894485473632812,0.06,0.07,0
0.15007758140563965,0.05,0.07,0
0.15212273597717285,0.05,0.06,50
0.15333271026611328,0.04,0.05,50
0.15442991256713867,0.04,0.05,50
0.1555345058441162,0.04,0.05,50
0.1566765308380127,0.03,0.04,50
0.157761812210083,0.03,0.04,50
0.15885353088378906,0.03,0.03,50
0.15998554229736328,0.02,0.03,50
0.16109609603881836,0.02,0.03,50
0.16217756271362305,0.02,0.03,50
0.16330671310424805,0.02,0.02,50
0.1643962860107422,0.02,0.02,50
0.1654825210571289,0.02,0.02,50
0.16660618782043457,0.01,0.02,50
0.16768741607666016,0.01,0.02,50
0.16877222061157227,0.01,0.01,50
0.16990160942077637,0.01,0.01,50
0.1709897518157959,0.01,0.01,50
0.1720719337463379,0.01,0.01,50
0.173201322555542,0.01,0.01,50
0.17426848411560059,0.01,0.01,50
0.17535090446472168,0.01,0.01,50
0.17647099494934082,0.01,0.01,50
0.17755341529846191,0.01,0.01,50
0.17863130569458008,0.01,0.01,50
0.17975354194641113,0.0,0.01,50
0.18082308769226074,0.0,0.01,50
0.18189287185668945,0.0,0.0,50
0.18301939964294434,0.0,0.0,50
0.1840953826904297,0.0,0.0,50
0.18517017364501953,0.0,0.0,50
0.1862940788269043,0.0,0.0,50
0.18736863136291504,0.0,0.0,50
0.1884443759918213,0.0,0.0,50
0.18955755233764648,0.0,0.0,50
0.19063329696655273,0.0,0.0,50
0.19170522689819336,0.0,0.0,50
0.19282746315002441,0.0,0.0,50
0.19390487670898438,0.0,0.0,50
0.1949758529663086,0.0,0.0,50
0.1960749626159668,0.0,0.0,50
0.197157621383667,0.0,0.0,50
0.1982262134552002,0.0,0.0,50
0.1992945671081543,0.0,0.0,50
0.20040655136108398,0.0,0.0,50
0.20148158073425293,0.0,0.0,50
0.2025589942932129,0.0,0.0,50
0.20367646217346191,0.0,0.0,50
0.20475387573242188,0.0,0.0,50
0.20583009719848633,0.0,0.0,50
0.20693683624267578,0.0,0.0,50
0.20801067352294922,0.0,0.0,50
0.20909881591796875,0.0,0.0,50
0.21021056175231934,0.0,0.0,50
0.2112889289855957,0.0,0.0,50
0.21236491203308105,0.0,0.0,50
0.21347641944885254,0.0,0.0,50
0.21455073356628418,0.0,0.0,50
0.2156219482421875,0.0,0.0,50
0.21672701835632324,0.0,0.0,50
0.21780109405517578,0.0,0.0,50
0.2188701629638672,0.0,0.0,50
0.22001218795776367,0.0,0.0,50
0.22109007835388184,0.0,0.0,50
0.22216367721557617,0.0,0.0,50
0.2232816219329834,0.0,0.0,50
0.22435379028320312,0.0,0.0,50
0.22542667388916016,0.0,0.0,50
0.22653532028198242,0.0,0.0,50
0.22760629653930664,0.0,0.0,50
0.22867512702941895,0.0,0.0,50
0.22978854179382324,0.0,0.0,50
0.23086190223693848,0.0,0.0,50
0.23193717002868652,0.0,0.0,50
0.2330465316772461,0.0,0.0,50
0.23411989212036133,0.0,0.0,50
0.23519229888916016,0.0,0.0,50
0.23630404472351074,0.0,0.0,50
0.23736882209777832,0.0,0.0,50
0.2384335994720459,0.0,0.0,50
0.23955297470092773,0.0,0.0,50
0.24062728881835938,0.0,0.0,50
0.2417008876800537,0.0,0.0,50
0.24281072616577148,0.0,0.0,50
0.24388623237609863,0.0,0.0,50
0.24496769905090332,0.0,0.0,50
0.24607229232788086,0.0,0.0,50
0.24715948104858398,0.0,0.0,50
0.2482318878173828,0.0,0.0,50
0.24930334091186523,0.0,0.0,50
0.2504093647003174,0.0,0.0,50
0.2514839172363281,0.0,0.0,50
0.25255656242370605,0.0,0.0,50
0.2544395923614502,0.0,0.0,50
0.2548797130584717,0.0,0.0,50
0.2553067207336426,0.0,0.0,50
0.2557346820831299,0.0,0.0,50
0.25618577003479004,0.0,0.0,50
0.2566094398498535,0.0,0.0,50
0.2570326328277588,0.0,0.0,50
0.25745415687561035,0.0,0.0,50
0.257875919342041,0.0,0.0,50
0.2582967281341553,0.0,0.0,50
0.25871849060058594,0.0,0.0,50
0.2591409683227539,0.0,0.0,50
0.2595827579498291,0.0,0.0,50
0.26000356674194336,0.0,0.68,50
0.26042628288269043,0.0,1.29,50
0.260850191116333,0.0,1.17,50
0.261275053024292,0.0,1.07,50
0.26169753074645996,0.0,0.97,50
0.26212000846862793,0.0,0.89,50
0.26254796981811523,0.0,0.81,50
0.2629878520965576,0.0,0.73,50
