timeStamp,stateID,sensorLeft,sensorRight,servoLeft,servoRight,dcLeft,dcRight
0.6534132050001062,1,0,0,2000,1000,0,0
1.3032109730002048,1,0.0,0.0,2000,1000,0,0
1.9535668690004968,1,0.0,0.0,2000,1000,0,0
2.60461835300066,1,0.0,0.0,2000,1000,0,0
3.2542200370007777,1,0.0,0.0,2000,1000,0,0
3.904234474000077,1,0.0,0.0,2000,1000,0,0
4.55425470299997,1,0.0,0.0,2000,1000,0,0
5.203170343000238,1,0.0,0.0,2000,1000,0,0
5.853161281000212,1,0.0,0.0,2000,1000,0,0
6.503316762000395,1,0.0,0.0,2000,1000,0,0
7.154182248000325,1,0.0,0.0,2000,1000,0,0
7.804300064000017,1,0.0,0.0,2000,1000,0,0
8.455677137000748,1,0.0,0.0,2000,1000,0,0
9.10631383100008,1,0.0,0.0,2000,1000,0,0
9.755186307000258,1,0.0,0.0,2000,1000,0,0
10.406678382000791,1,0.0,0.0,2000,1000,0,0
11.056686449000154,1,0.0,0.0,2000,1000,0,0
11.706619307000437,1,0.0,0.0,2000,1000,0,0
12.356362581000212,1,0.0,0.0,2000,1000,0,0
13.006334649000564,1,0.0,0.0,2000,1000,0,0
13.657336723000299,1,4.0,3.4,2000,1000,0,0
14.30638895300035,1,8.0,4.4,2000,1000,0,0
14.957288111000707,1,5.6,5.4,2000,1000,0,0
15.60635371600074,2,7.0,5.2,2313,686,30,30
16.25739545900069,2,14.8,3.8,1006,1993,30,30
16.908984664000855,2,15.4,5.2,1750,1250,30,30
17.557362767000086,2,27.6,9.8,2313,686,30,30
18.2087310550005,2,30.6,25.8,1006,1993,30,30
18.859737841000424,2,45.8,15.0,1750,1250,30,30
19.51241105400004,2,60.0,13.2,2313,686,30,30
20.161315412000476,2,35.4,17.6,1006,1993,30,30
20.812244032000308,2,67.6,15.8,1750,1250,30,30
21.462190313000065,2,44.6,10.8,2313,686,30,30
22.11233322099997,2,47.0,27.6,1006,1993,30,30
22.762246836000486,2,64.4,21.0,1750,1250,30,30
23.413359959000445,3,220.4,45.0,2313,686,16.125,20.51
24.06326411700047,4,473.4,152.2,1006,1993,7.609999999999999,23.67
24.71321590000025,4,576.6,259.8,1750,1250,12.990000000000002,28.830000000000002
25.36321830900033,4,788.2,347.4,2313,686,17.37,39.410000000000004
26.01339992800058,4,930.2,480.4,1006,1993,24.02,46.510000000000005
26.66328042100031,4,978.4,587.8,1750,1250,29.39,48.92
27.313284081000347,4,925.8,699.4,2313,686,34.97,46.29
27.96337615900029,4,1017.0,619.0,1006,1993,30.950000000000003,50.0
28.61329248600032,4,1005.6,719.0,1750,1250,35.95,50.0
29.26338698100062,4,1165.6,841.2,2313,686,42.06,50.0
29.914450192000004,4,1209.8,1000.8,1006,1993,50.0,50.0
30.56425426900023,4,1265.8,1223.8,1750,1250,50.0,50.0
31.214264265000566,4,1303.8,1308.2,2313,686,50.0,50.0
31.864312721000715,4,1314.6,1183.4,1006,1993,50.0,50.0
32.514435676000176,4,1237.6,1104.0,1750,1250,50.0,50.0
33.16432221500054,4,1198.6,934.4,2313,686,46.72,50.0
33.814453880000656,4,999.8,723.6,1006,1993,36.18,49.99
