timeStamp,stateID,sensorLeft,sensorRight,servoLeft,servoRight,dcLeft,dcRight
0.652956431000348,1,0,0,2000,1000,0,0
1.301638668999658,1,0.0,0.0,2000,1000,0,0
1.9527074110001195,1,0.0,0.0,2000,1000,0,0
2.6040548259998104,1,0.0,0.0,2000,1000,0,0
3.2537014170002294,1,0.0,0.0,2000,1000,0,0
3.902632770999844,1,0.0,0.0,2000,1000,0,0
4.553598167000018,1,0.0,0.0,2000,1000,0,0
5.204687692999869,1,0.0,0.0,2000,1000,0,0
5.853729569000279,1,0.0,0.0,2000,1000,0,0
6.504519154000263,1,0.0,0.0,2000,1000,0,0
7.155660077999528,1,0.0,0.0,2000,1000,0,0
7.804655017999721,1,0.0,0.0,2000,1000,0,0
8.454641252000329,1,0.0,0.0,2000,1000,0,0
9.10567569900013,1,0.0,0.0,2000,1000,0,0
9.754453618000298,1,0.0,0.0,2000,1000,0,0
10.405500705000122,1,0.0,0.0,2000,1000,0,0
11.055434634999983,1,0.0,0.0,2000,1000,0,0
11.705431116,1,0.0,0.0,2000,1000,0,0
12.355434392999996,1,0.0,0.0,2000,1000,0,0
13.005427846000202,1,0.0,0.0,2000,1000,0,0
13.65542638900024,1,1.6,3.8,2000,1000,0,0
14.305431521000173,1,4.0,2.0,2000,1000,0,0
14.955429829999957,1,14.6,3.0,2000,1000,0,0
15.605662811000002,2,58.6,9.4,2313,686,30,30
16.25552292300017,2,111.8,29.8,1006,1993,30,30
16.90556437899977,2,124.6,46.4,1750,1250,30,30
17.55566650699984,2,128.0,62.6,2313,686,30,30
18.206508846999895,3,180.8,99.6,1006,1993,16.245,17.26
18.85653024200019,3,204.0,98.2,1750,1250,16.2275,17.55
19.508265679000033,3,203.2,95.4,2313,686,16.1925,17.54
20.157488003000253,3,190.0,90.6,1006,1993,16.1325,17.375
20.807707334999577,3,179.0,89.0,1750,1250,16.1125,17.2375
21.457437172999562,3,193.8,95.0,2313,686,16.1875,17.4225
22.107798809000087,3,178.2,100.0,1006,1993,16.25,17.2275
22.757429745999616,3,186.0,91.6,1750,1250,16.145,17.325
23.407427146999908,4,175.2,91.8,2313,686,2.295,4.38
24.0576103049998,4,165.2,86.6,1006,1993,2.165,4.13
24.70761242899971,4,153.2,80.0,1750,1250,2.0,3.83
25.358684556999833,4,157.0,89.6,2313,686,2.2399999999999998,3.9250000000000003
26.008425029000136,4,212.2,100.4,1006,1993,2.5100000000000002,5.305
26.658416383000258,4,255.6,113.8,1750,1250,2.845,6.390000000000001
27.308636116999878,4,301.8,145.0,2313,686,3.625,7.545000000000001
27.958410944000207,4,316.6,157.6,1006,1993,3.94,7.915000000000001
28.60840977800035,4,361.8,164.4,1750,1250,4.11,9.045
29.258410991000346,4,353.4,189.8,2313,686,4.745,8.834999999999999
29.90840938099973,4,372.0,209.4,1006,1993,5.235,9.3
30.558632151999518,4,416.2,219.2,1750,1250,5.48,10.405000000000001
31.2084237199997,4,355.8,222.8,2313,686,5.57,8.895000000000001
31.85841263200018,4,359.0,229.4,1006,1993,5.735,8.975
