timeStamp,stateID,sensorLeft,sensorRight,servoLeft,servoRight,dcLeft,dcRight
0.6526464499993381,1,0,0,2000,1000,0,0
1.3025866749994748,1,0.0,0.0,2000,1000,0,0
1.9525627339999119,1,0.0,0.0,2000,1000,0,0
2.6025470019994827,1,0.0,0.0,2000,1000,0,0
3.253629567999269,1,0.0,0.0,2000,1000,0,0
3.9026247469992086,1,0.0,0.0,2000,1000,0,0
4.553888482999355,1,0.0,0.0,2000,1000,0,0
5.204982216999269,1,0.0,0.0,2000,1000,0,0
5.854938986999514,1,0.0,0.0,2000,1000,0,0
6.503548998000042,1,0.0,0.0,2000,1000,0,0
7.153547642999911,1,0.0,0.0,2000,1000,0,0
7.805942721000065,1,0.0,0.0,2000,1000,0,0
8.457775795000089,1,0.0,0.0,2000,1000,0,0
9.105948388999423,1,0.0,0.0,2000,1000,0,0
9.756018910999956,1,0.0,0.0,2000,1000,0,0
10.406057641999723,1,0.0,0.0,2000,1000,0,0
11.056027872999948,1,0.0,0.0,2000,1000,0,0
11.70670781699937,1,0.0,0.0,2000,1000,0,0
12.356724464999388,1,0.0,0.0,2000,1000,0,0
13.006679571999484,1,0.0,0.0,2000,1000,0,0
13.656630220999432,1,0.8,0.8,2000,1000,0,0
14.307745918999899,1,2.2,9.2,2000,1000,0,0
14.956481227999575,1,2.6,6.2,2000,1000,0,0
15.607719386000099,2,3.2,5.0,2313,686,30,30
16.258339706999323,2,2.8,4.6,1006,1993,30,30
16.90649951299929,2,52.2,5.6,1750,1250,30,30
17.55670708299931,2,39.4,11.6,2313,686,30,30
18.206867943999896,2,52.0,12.8,1006,1993,30,30
18.856517301999702,2,38.6,10.8,1750,1250,30,30
19.506604079999306,2,60.8,12.4,2313,686,30,30
20.156736566999825,2,48.8,13.2,1006,1993,30,30
20.807550474999516,2,64.0,9.4,1750,1250,30,30
21.45668087299964,2,51.8,14.2,2313,686,30,30
22.10753582399957,2,72.6,24.6,1006,1993,30,30
22.757542144999206,2,108.6,41.6,1750,1250,30,30
23.40769709199958,2,91.0,58.4,2313,686,30,30
24.058749170999363,3,135.0,140.8,1006,1993,18.52,18.375
24.708819617999325,4,206.6,200.2,1750,1250,10.01,10.33
25.35855852199984,4,251.0,225.4,2313,686,11.270000000000001,12.55
26.008753720999266,4,295.6,270.6,1006,1993,13.530000000000001,14.780000000000001
26.658671043999675,4,316.6,298.4,1750,1250,14.92,15.830000000000002
27.308580491999237,4,330.4,296.6,2313,686,14.830000000000002,16.52
27.958944067999255,4,354.4,352.0,1006,1993,17.6,17.72
28.609858230999635,4,351.6,418.6,1750,1250,20.930000000000003,17.580000000000002
29.258794548999504,4,406.2,432.2,2313,686,21.61,20.310000000000002
29.90992542299955,4,441.8,487.0,1006,1993,24.35,22.090000000000003
30.559692079999877,4,448.2,539.8,1750,1250,26.99,22.41
31.20984128100008,4,482.0,617.6,2313,686,30.880000000000003,24.1
31.859690480999234,4,539.8,700.2,1006,1993,35.010000000000005,26.99
32.50967430699984,4,658.0,670.6,1750,1250,33.53,32.9
33.15962509199926,4,722.6,672.8,2313,686,33.64,36.13
33.80962662799993,4,678.0,656.8,1006,1993,32.839999999999996,33.9
34.459673954999744,4,627.6,729.0,1750,1250,36.45,31.380000000000003
35.10962661599933,4,699.4,795.4,2313,686,39.77,34.97
35.75964540199948,4,808.0,713.8,1006,1993,35.69,40.400000000000006
36.40970906499933,4,811.4,621.4,1750,1250,31.07,40.57
37.06063231600001,4,762.8,546.8,2313,686,27.34,38.14
37.71063601999958,4,667.4,508.8,1006,1993,25.44,33.37
