dateTime,experimentName,duration,lastCoord,lastHeading,outcome
2023-05-12 09:33:37,antenna_tuning_p0_i0,24.648390499991365,"(713.1364650707692, -286.7994976043701)",-90.37948781476408,aborted
2023-05-12 09:35:00,antenna_tuning_p0_i0,37.73371130001033,"(709.080707013607, 1781.6669850349426)",-112.10892186664842,failure
2023-05-12 09:37:59,antenna_tuning_p8_i0,47.37329739998677,"(2408.2763965129852, 684.9822725057602)",-32.87231394686986,success
2023-05-12 10:10:48,antenna_const_tuning_p0_i0,39.90961070000776,"(770.7266557216644, 1770.738679766655)",-105.93176708318057,failure
2023-05-12 10:13:30,antenna_const_p0_i0,49.252687200001674,"(362.59303134679794, 1774.5717123746872)",-106.50671874713392,failure
2023-05-12 10:15:09,antenna_const_p8_i0,58.19591979999677,"(1222.673887848854, 228.23153746128082)",27.483841106863398,failure
2023-05-12 10:16:32,antenna_const_p1_i0,43.11779180000303,"(973.1179397106171, 1775.352814078331)",-74.0231518470645,failure
2023-05-12 10:19:03,antenna_const_p7_i0,73.09087129999534,"(950.755239367485, 226.52995777130127)",108.8163062338387,failure
2023-05-12 10:20:22,antenna_const_p2_i0,46.0657007000118,"(1092.7911719083786, 1771.2467316389084)",-55.33192254178524,failure
2023-05-12 10:22:09,antenna_const_p6_i0,67.55829099999391,"(2275.3546723127365, 875.0461585521698)",10.787710911918506,success
2023-05-12 10:23:26,antenna_const_p3_i0,41.45998020001571,"(1102.321790933609, 1778.63292324543)",-60.313835201635854,failure
2023-05-12 10:25:06,antenna_const_p5_i0,61.648333499993896,"(2618.6749370098114, 1382.138514995575)",36.52742137931048,success
2023-05-12 10:27:23,antenna_const_p4_i0,101.37766939998255,"(2232.8898191452026, 1770.196233510971)",-122.87155147016098,failure
2023-05-12 10:28:43,antenna_const_p0_i1,42.26086559999385,"(666.1672420501709, 1777.9547485113144)",-138.07396795872194,failure
2023-05-12 10:30:05,antenna_const_p8_i1,45.52994099998614,"(1165.3630189299583, 223.9899914264679)",64.1884171026765,failure
2023-05-12 10:31:30,antenna_const_p1_i1,52.516531900007976,"(1257.8655614852905, 225.09810543060303)",124.36224025651627,failure
2023-05-12 10:34:22,antenna_const_p7_i1,130.77471490000607,"(1490.4824277758598, 1772.2624517679214)",-63.45462255938535,failure
2023-05-12 10:35:44,antenna_const_p2_i1,46.24368919999688,"(768.13727414608, 1771.7847826480865)",-133.22073606283433,failure
2023-05-12 10:37:30,antenna_const_p6_i1,70.21165430001565,"(1217.6051612496376, 226.22943007946014)",117.37574903753695,failure
2023-05-12 10:40:20,antenna_const_p3_i1,134.9524703999923,"(1992.4660211503506, 1770.1430209875107)",-75.87314956489747,failure
2023-05-12 10:41:44,antenna_const_p5_i1,49.514966799994,"(1296.4460505843163, 221.65253567695618)",63.16468102911831,failure
2023-05-12 10:43:07,antenna_const_p4_i1,47.19372440001462,"(1368.3888108730316, 1774.1835632324219)",-47.00128766018784,failure
2023-05-12 10:44:40,antenna_const_p0_i2,47.47063240001444,"(344.83588099479675, 1770.6570329666138)",-113.03308744248616,failure
2023-05-12 10:47:07,antenna_const_p8_i2,101.65425379999215,"(1788.6645365953445, 225.92463493347168)",107.03383176614048,failure
2023-05-12 10:49:02,antenna_const_p1_i2,46.450274799979525,"(839.1345729231834, 1771.6869007349014)",-60.868187015052435,failure
2023-05-12 10:50:52,antenna_const_p7_i2,71.50739220000105,"(1874.8863305449486, 1775.8165061473846)",-113.67502960181898,failure
2023-05-12 10:53:14,antenna_const_p2_i2,89.33741609999561,"(1059.4519347548485, 1778.313939332962)",-103.44232705525101,failure
2023-05-12 10:54:44,antenna_const_p6_i2,50.58771930000512,"(1544.2550572156906, 1772.7218953371048)",-140.0699404794964,failure
2023-05-12 10:56:07,antenna_const_p3_i2,47.26218489999883,"(-0.9492597579956055, 1431.0724233984947)",152.55865450891957,failure
2023-05-12 10:57:36,antenna_const_p5_i2,52.729233599995496,"(1688.3334337472916, 229.20629358291626)",55.26663276350909,failure
2023-05-12 10:59:05,antenna_const_p4_i2,52.106417200004216,"(1472.3366669416428, 228.95043170452118)",41.87301770680219,failure
