timeStamp,bestIndividual
41.20295602499937,[5.55794007e-01 2.56673049e+00 2.29674606e+03 1.02003771e+03]
52.28182923900022,[1.67583212e+00 7.19486007e-01 1.66749258e+03 2.64056866e+03]
