timeStamp,bestIndividual
42.86720929299918,[4.43531618e-01 4.97651987e+00 4.59896903e+03 1.37636992e+03]
53.926011546000154,[2.17541705e-01 8.87824895e+00 9.66280915e+02 1.95752045e+03]
64.98117863599873,[9.96874664e-01 2.75878909e+00 1.97623658e+03 4.83339696e+03]
