timeStamp,bestIndividual
46.059620087999974,[0.70958779 2.38359754]
57.10916373600003,[0.39504744 3.97713692]
68.1551489350004,[1.78888578 9.27895626]
79.19670506500006,[1.99202622 8.37586286]
