timeStamp,bestIndividual
43.980996719999894,[2.20532893e-01 2.22471104e+00 1.29504159e+03 3.10490526e+03]
55.04325727199921,[1.58286931e+00 4.74455121e+00 4.38439453e+03 4.57645454e+03]
