timeStamp,bestIndividual
41.73501599799965,[3.81675162e-01 6.77547029e+00 1.91141843e+03 1.76109203e+03]
52.79341278799984,[1.25404546e+00 3.51532930e+00 3.23718326e+03 3.90108146e+03]
63.84788866999952,[1.98419946e+00 2.69611383e+00 3.10159829e+03 5.22654449e+02]
