timeStamp,bestIndividual
42.51394360699999,[0.526365   2.67947662]
53.583220220000044,[0.33473088 0.89044877]
64.64135175199999,[1.14837257 0.08158537]
75.71823925299998,[0.99187601 0.06808578]
86.78200959200001,[0.2698403  9.46407723]
97.79706292399999,[0.08004087 2.45108189]
108.84210054100004,[1.01893101 6.12724997]
