timeStamp,bestIndividual
39.71645949199956,[1.67386031e+00 3.95893758e+00 1.92222163e+03 4.86147802e+03]
50.77572995799892,[1.72718768e+00 8.51773077e+00 4.64521987e+03 3.74306125e+03]
