timeStamp,bestIndividual
41.94810871899972,[1.03069118e+00 4.95093816e-01 3.14083078e+03 1.79725779e+03]
53.009563382000124,[1.65370332e+00 2.54471578e+00 3.55400349e+03 4.00277715e+03]
