timeStamp,bestIndividual
43.073716819000765,[9.10334814e-01 3.99274874e+00 4.22442796e+03 1.60546153e+03]
54.12395403000119,[5.30964640e-01 4.11332567e+00 8.46359638e+02 4.66440148e+03]
