timeStamp,bestIndividual
41.190679055000146,[1.20319838e+00 4.15602818e-01 4.04966876e+03 2.76669083e+03]
52.25060436500007,[1.66182086e+00 9.31113365e+00 1.48797270e+03 4.47129671e+03]
