timeStamp,bestIndividual
42.74938156500002,[0.79407978 5.08341099]
53.789830262999885,[1.59101052 0.58167754]
64.83744938999985,[0.07408015 7.85608043]
75.895202014,[1.38207425 2.67061171]
86.95063470800005,[1.86853644 2.49480442]
98.00832587399987,[1.96923106 3.28987592]
109.05541208499994,[0.98190377 6.03414909]
