timeStamp,bestIndividual
48.40408289399966,[6.70055676e-01 3.28892627e+00 1.39330122e+03 5.86917608e+02]
59.46210781799982,[1.89103514e+00 2.45844980e+00 1.47003320e+03 3.68207820e+03]
