timeStamp,bestIndividual
43.447770322,[1.43716506e-01 7.56330807e+00 2.52697857e+03 9.43443307e+02]
54.50704646000122,[1.01754239e+00 1.58642569e+00 4.70587962e+03 2.93214054e+03]
