timeStamp,bestIndividual
43.42234107399963,[6.07659451e-01 3.13517585e+00 3.38913446e+03 5.45981628e+02]
54.481673418000355,[4.70962011e-01 7.60546110e+00 3.33339507e+03 2.48259068e+03]
60.62326309499986,[2.14144682e-01 8.35820163e+00 3.04745621e+03 7.11811674e+01]
