timeStamp,bestIndividual
42.31706390799991,[6.67040054e-01 2.84087445e+00 1.44759795e+03 8.83374242e+02]
49.03004855499967,[1.84234104e+00 8.83380356e+00 3.98658715e+03 4.17986668e+03]
