timeStamp,bestIndividual
46.19529049799985,[4.77056406e-01 2.35319676e+00 7.73217254e+01 4.91126126e+03]
57.25669706999997,[1.88324231e+00 4.06518438e+00 4.06714358e+03 2.82126995e+03]
68.30863330600005,[2.50296931e-01 2.44752453e+00 9.17599358e+02 4.07437309e+03]
