timeStamp,bestIndividual
40.696202686000106,[1.98750772 3.96506523]
51.750693832000024,[0.06972595 9.30210953]
62.79499090100012,[0.38760235 1.94621004]
73.84460371900013,[0.37309236 1.69236949]
84.89091421500007,[0.75684115 7.16989424]
95.93977234399995,[0.38320039 4.64438286]
106.97493865000001,[0.76248078 0.34693129]
118.02442937900014,[0.26340581 3.74096401]
129.07406031200003,[1.27977925 3.98665167]
140.11944847099994,[1.53188981 9.69309186]
151.162369915,[1.67817842 5.21440805]
