timeStamp,bestIndividual
41.24519177100001,[0.71045229 4.11987487]
52.303069266999955,[1.49930321 6.48598793]
63.352478796000014,[0.26484814 6.34009918]
74.40160730300022,[0.54115639 6.95810837]
80.84563134300015,[1.55227345 9.22248749]
