dateTime,experimentName,duration,lastCoord,lastHeading,outcome
2023-05-11 09:12:06,filtering_tuning_p0_i0,44.07424970000284,"(696.2876855581999, 1779.152819275856)",-91.08269677095191,failure
2023-05-11 09:15:47,filtering_tuning_p8_i0,60.20857839999371,"(1518.3595377206802, 228.54390805959702)",28.098173934023734,failure
2023-05-11 09:23:31,filtering_tuning_p1_i0,43.354804900009185,"(1005.1573430299759, 1771.8768054246902)",-65.69793672057351,failure
2023-05-11 09:28:23,filtering_tuning_p7_i0,45.849024000010104,"(757.9608958363533, 221.53110671043396)",73.41608463363377,failure
2023-05-11 09:32:51,filtering_tuning_p2_i0,40.10411220000242,"(2268.5315400362015, 909.0406390428543)",9.328242066485705,success
2023-05-11 09:37:58,filtering_tuning_p6_i0,39.90758939999796,"(834.2584587335587, 212.93955409526825)",133.78008757472338,failure
2023-05-11 09:50:05,filtering_tuning_p5_i0,38.47266440000385,"(642.6653431653976, 214.0712172985077)",69.31491120687795,failure
2023-05-11 11:00:44,filtering_tuning_p0_i1,0.5963133000041125,"(712.2028454244137, -287.2588846683502)",-91.72843651546326,aborted
2023-05-11 11:04:27,filtering_tuning_p0_i1,38.69615210000484,"(904.2872567176819, 682.5876113176346)",-16.306528520724548,aborted
2023-05-11 11:06:57,filtering_tuning_p8_i1,60.08064749999903,"(1458.5343654677272, 1781.144379734993)",-89.51251824303601,failure
2023-05-11 11:08:55,filtering_tuning_p1_i1,42.979373499998474,"(839.1073177456856, 1774.177322268486)",-71.56987084060098,failure
2023-05-11 11:11:27,filtering_tuning_p7_i1,43.51692139999068,"(1252.5907821655273, 224.25154268741608)",47.28468245413542,failure
2023-05-11 12:20:57,filtering_tuning_p0_i2,41.72062079999887,"(841.5660248845816, 1778.3197637796402)",-92.66277224297515,failure
2023-05-11 12:23:52,filtering_tune_p8_i2,49.23501169998781,"(1952.633029460907, 218.94346523284912)",43.54494214768917,failure
2023-05-11 12:41:33,filtering_tuning_p1_i2,60.341917400000966,"(1305.4846717119217, 1773.8717975616455)",-30.717915188296924,failure
2023-05-11 12:43:28,filtering_tuning_p7_i2,67.6734443000023,"(945.5127174258232, 1779.0465960502625)",-67.58495406370795,failure
2023-05-11 12:50:59,beep_test_p0_i0,16.3842861999874,"(713.3191380277276, -282.2876578569412)",-90.89884856906268,aborted
2023-05-11 12:52:19,beep_test_p0_i0,17.3209760000027,"(713.2907416373491, -282.6914850473404)",-91.01582238878831,aborted
2023-05-11 12:56:24,beep_test_p0_i0,17.80575100000715,"(715.1247337628156, -282.8417979478836)",-90.60282817043432,aborted
2023-05-11 13:07:12,filtering_simple_0_p0_i0,8.774194799989345,"(712.5668059997261, -282.16934311389923)",-90.92970053354362,aborted
2023-05-11 13:10:46,filtering_simple_0_p0_i0,44.49830830001156,"(1750.0321869850159, 225.1041270494461)",69.83621856509001,failure
2023-05-11 13:12:39,filtering_simple_0_p8_i0,42.04070219999994,"(1333.4338037967682, 216.87771320343018)",50.28490793386064,failure
2023-05-11 13:15:00,filtering_simple_0_p1_i0,71.3310063000099,"(2521.1297591924667, 633.511804997921)",-28.079730715717407,success
2023-05-11 13:16:33,filtering_simple_0_p7_i0,44.03032729998813,"(796.7007904648781, 226.53068602085114)",79.6969421792699,failure
2023-05-11 13:19:06,filtering_simple_0_p2_i0,118.677205400003,"(2675.501017332077, 484.5546193122864)",-56.49144619113787,aborted
2023-05-11 13:20:26,filtering_simple_0_p6_i0,45.6205564999982,"(1726.1122587919235, 223.6821130514145)",52.54531464344675,failure
2023-05-11 13:21:55,filtering_simple_0_p3_i0,52.326042599990615,"(1116.2059646844864, 213.2386519908905)",133.23178730891144,failure
2023-05-11 13:23:18,filtering_simple_0_p5_i0,46.156144499997026,"(839.5544301271439, 228.70069855451584)",162.99611246642618,failure
2023-05-11 13:24:45,filtering_simple_0_p4_i0,48.812342599994736,"(1390.9353045709431, 207.2483855485916)",91.19245108072484,failure
2023-05-11 13:26:08,filtering_simple_0_p0_i1,42.56382630000007,"(973.3567861020565, 1775.4067445993423)",-81.01557850043257,failure
2023-05-11 13:27:33,filtering_simple_0_p8_i1,45.659381999998004,"(1393.6182293891907, 229.42487370967865)",43.1912783675605,failure
2023-05-11 13:29:04,filtering_simple_0_p1_i1,42.11807890000637,"(943.3829883337021, 1777.872640490532)",-94.11144170555652,failure
2023-05-11 13:31:06,filtering_simple_0_p7_i1,45.078240399991046,"(1508.8464089632034, 229.42523157596588)",26.23314980001673,failure
2023-05-11 13:35:17,filtering_simple_0_p2_i1,55.784407500003,"(-2.138321876525879, 976.6973874568939)",162.70464097378508,failure
