dateTime,experimentName,duration,lastCoord,lastHeading,outcome
2023-05-01 14:31:59,updateA_simple_p0_i0,35.60605540001416,"(2395.6164894104004, 1828.594841003418)",-23.507748934378025,failure
2023-05-01 14:36:04,updateA_simple_p8_i0,32.96127119997982,"(737.1253084540367, 176.54651069641113)",91.69686738111946,failure
2023-05-01 14:37:14,updateA_simple_p1_i0,30.91258370000287,"(585.0159368515015, 1823.5757904052734)",-109.92471616253755,failure
2023-05-01 14:38:30,updateA_simple_p7_i0,39.97379839999485,"(208.7341194152832, 167.3113079071045)",69.15343870470969,failure
2023-05-01 14:40:25,updateA_simple_p2_i0,72.52360819999012,"(266.60218811035156, 1753.7425918579102)",-148.77459310494913,aborted
2023-05-01 14:41:34,updateA_simple_p6_i0,31.860913400014397,"(-6.462001800537109, 673.5756664276123)",129.619914973917,failure
2023-05-01 14:43:25,updateA_simple_p3_i0,61.760193400026765,"(665.7390804290771, 168.00616550445557)",161.27472721066457,failure
2023-05-01 14:44:56,updateA_simple_p5_i0,48.85695489999489,"(1486.1775317192078, 175.262056350708)",81.30584787977976,failure
2023-05-01 14:46:04,updateA_simple_p4_i0,31.666083299991442,"(797.33562707901, 170.97691535949707)",77.88793925683535,failure
2023-05-01 14:47:34,test_connection_p0_i0,21.27019239999936,"(882.0014944076538, -408.9799003601074)",-75.06124497825806,aborted
2023-05-01 14:48:55,updateA_simple_p0_i1,49.143233199982205,"(-0.2332744598388672, 1313.897962808609)",175.9458915855819,failure
2023-05-01 14:50:05,updateA_simple_p8_i1,41.1207781000121,"(1073.707929611206, 177.90644645690918)",36.10575965089974,failure
2023-05-01 14:51:25,updateA_simple_p1_i1,48.981184400006896,"(230.65939140319824, 1822.2066745758057)",-127.84040480831854,failure
2023-05-01 14:53:27,updateA_simple_p7_i1,50.41468970000278,"(2392.389976501465, 757.083086013794)",-33.65776521085382,success
2023-05-01 14:54:53,updateA_simple_p2_i1,55.4569155999925,"(724.9294791221619, 1820.7557697296143)",-100.9991137476241,failure
2023-05-01 14:56:14,updateA_simple_p6_i1,46.40528129998711,"(992.8572006225586, 179.8973560333252)",74.77721156162308,failure
2023-05-01 14:57:40,updateA_simple_p3_i1,53.24480939999921,"(1083.8265762329102, 1820.308307647705)",-67.40370816389249,failure
2023-05-01 14:59:07,updateA_simple_p5_i1,43.50810220002313,"(1127.5475673675537, 178.48040390014648)",25.165200204413754,failure
2023-05-01 15:01:03,updateA_simple_p4_i1,54.88342269998975,"(1707.9350757598877, 179.19703674316406)",56.26224211806517,failure
2023-05-01 15:02:51,updateA_simple_p0_i2,66.10701040001004,"(638.1911482810974, 1820.432825088501)",-103.14218122236397,failure
2023-05-01 15:04:21,updateA_simple_p8_i2,48.90620120000676,"(780.637035369873, 177.5359592437744)",58.40244774354281,failure
2023-05-01 15:06:12,updateA_simple_p1_i2,77.80940389999887,"(474.502103805542, 1820.269432067871)",-131.52104348787668,failure
