timestamp,sensor0,sensor1,sensor2
2023-05-11 07:59:18,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:19,0,0,0
2023-05-11 07:59:20,0,0,0
2023-05-11 07:59:20,0,0,0
2023-05-11 07:59:20,0,0,0
2023-05-11 07:59:20,0,0,0
2023-05-11 07:59:20,0,0,0
2023-05-11 07:59:20,0,0,0
2023-05-11 07:59:20,0,0,0
2023-05-11 07:59:21,0,0,0
2023-05-11 07:59:21,0,0,0
2023-05-11 07:59:21,0,0,0
2023-05-11 07:59:21,0,0,0
2023-05-11 07:59:21,0,0,0
2023-05-11 07:59:21,0,0,0
2023-05-11 07:59:22,0,0,0
2023-05-11 07:59:22,0,0,0
2023-05-11 07:59:22,0,0,0
2023-05-11 07:59:22,0,0,0
2023-05-11 07:59:22,0,0,0
2023-05-11 07:59:22,0,0,0
2023-05-11 07:59:23,0,0,0
2023-05-11 07:59:23,0,0,0
2023-05-11 07:59:23,0,0,0
2023-05-11 07:59:23,0,0,0
2023-05-11 07:59:23,0,0,0
2023-05-11 07:59:23,0,0,0
2023-05-11 07:59:23,0,0,0
2023-05-11 07:59:24,0,0,0
2023-05-11 07:59:24,0,0,0
2023-05-11 07:59:24,0,0,0
2023-05-11 07:59:24,0,0,0
2023-05-11 07:59:24,0,0,0
2023-05-11 07:59:24,0,0,0
2023-05-11 07:59:25,0,0,0
2023-05-11 07:59:25,0,0,0
2023-05-11 07:59:25,0,0,0
