dateTime,experimentName,duration,lastCoord,lastHeading,outcome
2023-05-08 13:18:37,main_simple_tuning_p0_i0,42.477698200033046,"(2719.889795124531, 538.5854378938675)",-66.4693724363806,aborted
2023-05-08 13:22:26,main_simple_tuning_p8_i0,39.204248600057326,"(581.2135083675385, 1072.4619085788727)",-139.25490766621712,aborted
2023-05-08 13:23:58,main_simple_tuning_p1_i0,28.995800300035626,"(597.5288683772087, 618.9297633171082)",-68.28694041603435,aborted
2023-05-08 13:27:46,main_simple_tuning_p9_i0,23.00674430001527,"(694.1925234794617, 850.6219611167908)",-69.16263896952168,aborted
2023-05-08 13:32:59,main_simple_tuning_p7_i0,39.22100729995873,"(1127.2033116221428, 442.62231862545013)",62.424718825006636,aborted
2023-05-08 13:34:45,main_simple_tuning_p2_i0,13.04433980002068,"(44.11564338207245, -146.92990708351135)",-33.98982851773233,aborted
2023-05-08 13:35:27,main_simple_tuning_p9_i1,17.30238130001817,"(44.11564338207245, -146.92990708351135)",-33.98982851773233,aborted
2023-05-08 13:36:25,main_simple_tuning_p9_i2,12.037403300055303,"(44.11564338207245, -146.92990708351135)",-33.98982851773233,aborted
2023-05-08 13:37:43,main_simple_tuning_p9_i3,36.82499199989252,"(1074.304219007492, 1329.116263270378)",-44.931016341621955,aborted
2023-05-08 13:52:15,main_simple_tuning_p0_i1,35.51994879997801,"(934.8406066894531, 1818.4916508197784)",-78.93573808683949,aborted
2023-05-08 13:54:01,main_simple_tuning_p8_i1,36.21333810000215,"(817.9984948784113, 684.8550726175308)",88.20267920552433,aborted
2023-05-08 13:55:06,main_simple_tuning_p1_i1,38.03275930008385,"(-253.02057325839996, 1143.7504180371761)",-172.21102120401386,aborted
2023-05-08 13:56:35,main_simple_tuning_p6_i1,43.57828950008843,"(304.51381105184555, 223.69980013370514)",83.45577969463551,failure
2023-05-08 13:57:43,main_simple_tuning_p3_i1,38.04048640001565,"(831.2962049245834, -158.86943578720093)",112.45471385375865,aborted
