timeStamp,stateID,sensorLeft,sensorRight,servoLeft,servoRight,dcLeft,dcRight
0.6525561869998455,1,0,0,2000,1000,0,0
1.302422471999762,1,0,0,2000,1000,0,0
1.9529261389998283,1,0.0,0.0,2000,1000,0,0
2.6025959909998164,1,0.0,0.0,2000,1000,0,0
3.253817916999651,1,0.0,0.0,2000,1000,0,0
3.904100365999966,1,0.0,0.0,2000,1000,0,0
4.554448785999739,1,0.0,0.0,2000,1000,0,0
5.204705879999892,1,0.0,0.0,2000,1000,0,0
5.854664773999957,1,0.0,0.0,2000,1000,0,0
6.505111361999752,1,0.0,0.0,2000,1000,0,0
7.155132320999655,1,0.0,0.0,2000,1000,0,0
7.804800204999992,1,0.0,0.0,2000,1000,0,0
8.45481635499982,1,0.0,0.0,2000,1000,0,0
9.104786479999802,1,0.0,0.0,2000,1000,0,0
9.754863756999839,1,0.0,0.0,2000,1000,0,0
10.404770192999877,1,0.0,0.0,2000,1000,0,0
11.054798321999897,1,0.0,0.0,2000,1000,0,0
11.704908306999641,1,805.8,311.2,2000,1000,0,0
12.35593154099979,1,820.2,787.4,2000,1000,0,0
13.006030882999767,1,813.2,808.4,2000,1000,0,0
13.655974108999999,1,807.6,810.8,2000,1000,0,0
14.306027012999948,1,820.6,821.2,2000,1000,0,0
14.955957350000062,1,822.4,824.6,2000,1000,0,0
15.605934117999823,2,825.8,822.6,2313,686,30,30
16.256146988999717,2,824.4,837.6,1006,1993,30,30
16.906270461000076,2,842.4,856.2,1750,1250,30,30
17.556295105999652,2,848.6,828.4,2313,686,30,30
18.20622292500002,2,899.6,912.2,1006,1993,30,30
18.85621726999989,3,942.8,914.6,1750,1250,20.716250000000002,20.8925
19.506295624999893,4,997.2,1028.2,2313,686,12.852500000000001,12.465000000000002
20.15618623799992,4,1025.4,1035.6,1006,1993,12.945,12.817500000000003
20.8072160859997,4,1043.2,1018.8,1750,1250,12.735,13.040000000000001
21.457337026000005,4,1056.2,1035.4,2313,686,12.942500000000003,13.2025
22.107385647999763,4,1078.6,1076.2,1006,1993,13.4525,13.4825
22.757635259999915,4,1078.2,1088.8,1750,1250,13.61,13.477500000000001
23.407551399999647,4,1087.6,1010.8,2313,686,12.635,13.594999999999999
24.057559856999887,4,1107.8,1049.4,1006,1993,13.117500000000001,13.8475
24.707492165000076,4,1108.2,1069.6,1750,1250,13.37,13.852500000000001
25.357462893000047,4,1124.6,1040.6,2313,686,13.0075,14.0575
26.007429727999806,4,1241.0,1116.8,1006,1993,13.96,15.512500000000001
26.657539417999942,4,1355.2,1249.6,1750,1250,15.62,16.94
27.307711950999874,4,1653.6,1271.2,2313,686,15.89,20.67
27.957741041999725,4,2052.2,1639.4,1006,1993,20.492500000000003,25.6525
28.607769896999798,4,2336.8,1920.0,1750,1250,24.0,29.210000000000004
29.257795218999945,4,2704.4,2110.0,2313,686,26.375,33.805
29.9077165599997,4,2991.8,2322.4,1006,1993,29.03,37.3975
30.557619703,4,3280.6,2296.0,1750,1250,28.700000000000003,41.0075
31.207782410999698,4,3943.6,2716.6,2313,686,33.9575,49.295
31.858899804999965,4,4484.4,3132.6,1006,1993,39.1575,50.0
32.50892570499991,4,4710.0,4055.0,1750,1250,50.0,50.0
33.158856573999856,4,4763.0,4156.4,2313,686,50.0,50.0
33.808900387999984,4,4829.0,4441.0,1006,1993,50.0,50.0
34.45877236699971,4,4952.6,4216.4,1750,1250,50.0,50.0
35.10894979299974,4,5262.6,4254.6,2313,686,50.0,50.0
35.75886256500007,4,4877.4,4011.8,1006,1993,50.0,50.0
36.40884934199994,4,4393.0,3847.4,1750,1250,48.0925,50.0
37.05894135399967,4,4046.2,3212.4,2313,686,40.155,50.0
37.70898909299967,4,3777.2,2810.8,1006,1993,35.135000000000005,47.215
38.35901587699982,4,3320.0,2547.0,1750,1250,31.837500000000002,41.5
39.00903955800004,4,3019.6,2286.6,2313,686,28.5825,37.745
39.65892208499963,4,2737.0,2124.6,1006,1993,26.5575,34.2125
40.30900525199968,4,2413.4,1994.2,1750,1250,24.927500000000002,30.167500000000004
40.95916519499997,4,2212.4,1695.8,2313,686,21.1975,27.655
41.609144645000015,4,2040.8,1552.2,1006,1993,19.402500000000003,25.51
42.25931932200001,4,1836.6,1493.0,1750,1250,18.6625,22.9575
42.91020604999994,4,1672.6,1340.0,2313,686,16.75,20.9075
43.56036855299999,4,1460.0,1196.8,1006,1993,14.96,18.25
44.210327103000054,4,1300.0,1158.8,1750,1250,14.485,16.25
44.86013554500005,4,1241.6,1095.2,2313,686,13.690000000000001,15.52
45.510188296999786,4,1194.4,1020.4,1006,1993,12.755,14.930000000000001
