dateTime,experimentName,duration,lastCoord,lastHeading,outcome
2023-05-14 13:13:16,learning_tuning_p0_i0,48.14236559998244,"(487.33428463339806, 1568.4088985919952)",-96.88628801814423,aborted
2023-05-14 13:17:06,learning_tuning_p8_i0,103.18961459997809,"(2247.9825981259346, 1112.608826637268)",-68.81938098259353,success
2023-05-14 13:18:47,learning_tuning_p1_i0,47.68622269999469,"(1388.2182738780975, 1775.2746299505234)",-57.46682794046695,failure
2023-05-14 13:20:55,learning_tuning_p7_i0,48.362085599976126,"(870.324227809906, 218.20140767097473)",72.14455612717668,failure
2023-05-14 13:22:39,learning_tuning_p3_i0,68.2187984000193,"(2276.0601991415024, 1137.742825806141)",20.008458607472903,success
2023-05-14 13:24:01,learning_tuning_p5_i0,0.5352112000109628,"(2517.0613607168198, 1112.9074242413044)",11.449014096227371,aborted
2023-05-14 13:25:13,learning_tuning_p5_i0,48.30060780001804,"(1477.4246912002563, 226.8587225675583)",58.15631504661223,failure
2023-05-14 13:27:11,learning_tuning_p2_i0,55.480685300019104,"(2764.455339074135, 1756.5490357875824)",-10.00924266258724,failure
2023-05-14 13:29:51,learning_tuning_p1_i0,85.27019690000452,"(1752.1703318357468, 225.08712077140808)",150.21764815203272,failure
2023-05-14 13:33:16,learning_tuning_p7_i0,112.75397170003271,"(890.6708211004734, 225.79704904556274)",86.30031442732486,failure
2023-05-14 14:15:45,learning_simple_off_tuning_p0_i0,55.90792920003878,"(963.360977768898, 1770.6892976760864)",-78.90301465052596,failure
2023-05-14 14:18:16,learning_simple_off_p0_i0,77.74283500004094,"(1729.795422554016, 228.04800322651863)",166.60000714047007,failure
2023-05-14 14:19:58,learning_simple_off_B_p0_i0,61.94063070003176,"(999.5898308753967, 1771.1824259757996)",-118.1865744542875,failure
2023-05-14 14:23:27,learning_simple_off_B_p8_i0,173.61622739996528,"(1670.0441158413887, 229.18253767490387)",60.67402522751648,failure
2023-05-14 14:24:55,learning_simple_off_B_p1_i0,57.116808699967805,"(829.9538576602936, 1770.6088972091675)",-135.79855873862388,failure
2023-05-14 14:26:27,learning_simple_off_B_p7_i0,59.590180500003044,"(931.3945907354355, 228.3614730834961)",66.89070631571117,failure
2023-05-14 14:28:09,learning_simple_off_B_p2_i0,62.88638270000229,"(685.1136999130249, 1773.443992614746)",-134.9086807124196,failure
2023-05-14 14:30:32,learning_simple_off_B_p6_i0,47.538919499958865,"(922.8996494412422, 223.65990555286407)",66.53548183735715,failure
2023-05-14 14:32:12,learning_simple_off_B_p3_i0,65.7259275999968,"(2534.8971639871597, 330.26984864473343)",10.59126527987883,aborted
2023-05-14 14:33:51,learning_simple_off_B_p5_i0,55.02906200004509,"(519.2368034124374, 225.31319272518158)",84.01914052756733,failure
2023-05-14 14:35:18,learning_simple_off_B_p4_i0,55.64520069997525,"(1130.8181188702583, 229.4309185743332)",66.05409693484383,failure
2023-05-14 14:36:57,learning_simple_off_B_p0_i1,58.58883269998478,"(1402.7560713291168, 1770.559932410717)",-19.593598039928207,failure
2023-05-14 14:40:30,learning_simple_off_B_p8_i1,181.51668200001586,"(2354.607773423195, 1425.359494805336)",41.69598261861004,aborted
2023-05-14 14:42:05,learning_simple_off_B_p1_i1,62.25042850000318,"(887.3603627681732, 1771.737906575203)",-133.30063561574516,failure
2023-05-14 14:43:35,learning_simple_off_B_p7_i1,56.4147400999791,"(1281.0278751850128, 228.8586219549179)",40.54993493248985,failure
2023-05-14 14:45:04,learning_simple_off_B_p2_i1,52.12994479999179,"(1015.747155547142, 1772.1396021842957)",-55.68748169940859,failure
2023-05-14 14:46:35,learning_simple_off_B_p6_i1,55.82666329998756,"(514.8366591632366, 226.42879724502563)",77.04274432818129,failure
2023-05-14 14:48:11,learning_simple_off_B_p3_i1,64.8833786000032,"(1468.5206409841776, 223.34003162384033)",94.05313238061211,failure
2023-05-14 14:50:26,learning_simple_off_B_p5_i1,93.94905960001051,"(2238.7257751226425, 1002.3623008728027)",-54.64025319020014,success
2023-05-14 14:52:33,learning_simple_off_B_p4_i1,97.78389890003018,"(456.4919093847275, 226.79000091552734)",100.85550902032458,failure
2023-05-14 14:54:45,learning_simple_off_B_p0_i2,70.99896080000326,"(-3.043623924255371, 1622.767008304596)",121.06701549144361,failure
2023-05-14 15:00:00,learning_simple_off_B_p8_i2,249.2186473000329,"(1880.4097974598408, 1655.8840672969818)",-100.13965055379387,aborted
2023-05-14 15:05:07,learning_simple_off_B_p1_i2,246.4890141999931,"(1453.1608285307884, 1330.1865080595016)",99.67252708626754,aborted
2023-05-14 15:06:45,learning_simple_off_B_p7_i2,63.15401070000371,"(1459.7480870485306, 227.8218538761139)",34.092363317552554,failure
2023-05-14 15:11:34,learning_simple_off_B_p2_i2,52.46101229998749,"(604.0888496637344, 1771.2883462905884)",-112.80890014335883,failure
2023-05-14 15:13:16,learning_simple_off_B_p6_i2,61.92334000003757,"(887.8820888400078, 229.00148606300354)",64.93043519372834,failure
2023-05-14 15:15:43,learning_simple_off_B_p3_i2,117.30034020001767,"(-0.7517932653427124, 318.52595564723015)",166.161700241052,failure
2023-05-14 15:17:46,learning_simple_off_B_p5_i2,95.6101604999858,"(2120.153707265854, 1737.9043399095535)",-48.27545944985372,aborted
2023-05-14 15:21:28,learning_simple_off_B_p4_i2,153.7864226999809,"(2350.8010313510895, 726.7914462089539)",-37.58153130410772,success
2023-05-14 15:22:53,learning_simple_off_B_p0_i3,51.05663000000641,"(346.0982178449631, 1771.6586869359016)",-164.0713481663263,failure
