timeStamp,value
0.348494619000121,0
0.5322305340000639,0
0.713338412000212,0
0.8934324140000172,0
1.073254082999938,0
1.2533688349999466,0
1.4333348790000855,0
1.6143612579999171,0
1.7944723069999782,0
1.9742521050002324,0
2.158118738000212,0
2.3393378280002253,0
2.523108794000109,0
2.7034444720002284,0
2.887111191999793,0
3.06833570300023,0
3.2520460490000005,0
3.432433102000232,0
3.615933489999861,0
3.7972822149999956,0
3.9773603970002114,0
4.157354953999857,0
4.337346011000136,0
4.5185088180001,0
4.70230400499986,0
4.882469149999906,0
5.066254295999897,0
5.250998358999823,0
5.431551878999926,0
5.615135442999872,0
5.795319383999868,0
5.976255117000164,0
6.159997268000097,0
6.340320124999835,0
6.524200026000017,0
6.705512679000094,0
6.889259584000229,0
7.07305515500002,0
7.258003601999917,0
7.442010590999871,0
7.626076871999885,0
7.806489696999961,0
7.987062355000035,0
8.167190179000045,0
8.347338961999867,0
8.53101249600013,0
8.712351574999957,0
8.89603619699983,0
9.0765348179998,0
9.260152107000067,0
9.441316019000169,64
9.625175935000243,59
9.808994143999826,64
9.994175729999824,66
10.17826627300019,74
10.362282023999796,69
10.54624510900021,66
10.727588906000165,63
10.91124720300013,68
11.091303040000184,63
11.276120004999939,64
11.456403675999809,68
11.640248434000114,68
11.82419877700022,59
12.005231827999978,65
12.189024462999896,58
12.373065639999822,62
12.558032858999923,63
12.742006081999989,61
12.922423511000034,63
13.106153108999933,60
13.290816083000209,67
13.471364970000195,61
13.655013904000043,66
13.835399713000243,64
14.016425022000021,61
14.200123665999854,51
14.380575308000061,61
14.564118952000172,61
14.74518364000005,65
14.925354952999896,64
15.109182393000083,64
15.293880457999876,57
15.478271689999929,56
15.662234716000057,59
15.84613024400005,58
16.027368561000003,64
16.211197131000063,59
16.395155700000032,58
16.580119146000015,59
16.76414346899992,57
16.94430974900024,55
17.127869905999887,63
17.30926043599993,58
17.49317859299981,63
17.673502459000247,57
17.857884870999897,57
18.03842690500005,56
18.221811191000143,56
18.402242391000073,56
18.587039429000015,60
18.77116413700014,56
18.955063385999892,56
19.135578256999906,52
19.316616088000046,54
19.500367752999864,54
19.684073547000025,54
19.869255883999813,53
20.053049721000207,53
20.237003765999816,52
20.417264141000032,52
20.59830005999993,50
20.782161109999834,55
20.965938992000247,48
21.147401372999866,54
21.331191089000185,52
21.511484759999803,38
21.69495856200001,27
21.876462030999846,53
22.060026583999843,50
22.244042387999798,49
22.424348354999893,46
22.605226407999908,54
22.789084215000003,51
22.969179936999808,57
23.152837161000207,66
23.334267883999928,75
23.517924024999957,94
23.698343292000118,89
23.882075103999796,127
24.0635143720001,135
24.247127642000123,143
24.431209871000192,157
24.616083434999837,145
24.800131126999986,172
24.984146360000068,188
25.16563859100006,195
25.3492511569998,208
25.53323430699993,205
25.717215918999955,213
25.90207074,215
26.08628401900023,231
26.269807548000244,250
26.4549900359998,268
26.63562706399989,281
26.819296055999985,261
26.999635710999883,301
27.18386807700017,316
27.368028111000058,328
27.552156644000206,336
27.733405137999853,332
27.917026675000216,350
28.101139003999833,362
28.284696248999808,354
28.466428367999924,356
28.650155366000035,374
28.834038990999943,364
29.01889711700005,354
29.203222450999874,397
29.383483031000196,396
29.566978239000036,396
29.748454032000154,394
29.932061702999817,403
30.116216499000075,413
30.30129250400023,393
30.48498650800002,398
30.668993182000122,384
30.854111525000008,393
31.037989117000052,400
31.222293584,401
31.405960049999976,414
31.587459974000012,426
31.7712119859998,417
31.95504874900007,425
32.136406883999825,407
32.32003597999983,425
32.50413549199993,395
32.68784725800015,445
32.869380856000134,451
33.05309241399982,455
33.236882097000034,471
33.421877574000064,480
33.606091217000085,493
33.790143071999864,522
33.97270505000006,518
34.15516561100003,514
34.33924079899998,544
34.52297986099984,542
34.70811380399982,534
34.88855303299988,536
35.07194905799997,556
35.257235501000196,558
35.44107119299997,557
35.625234844999795,561
35.809171375000005,559
35.99036998500014,572
36.174088888999904,581
36.35445520600024,576
36.534566897999866,589
36.71915184799991,581
36.90296734000003,577
37.088738166999974,653
37.27624066299995,581
37.460121529999924,606
37.64044247799984,607
37.825031350000245,623
38.00540767600023,644
38.18905738000012,660
38.36936420500024,671
38.55041748900021,656
38.734072405999996,651
38.91787919799981,664
39.101876489999995,620
39.28356652899993,626
39.467079569999896,683
39.65117698999984,700
39.83616853700005,721
40.02014341599988,668
40.20405958699985,657
40.38545771400004,678
40.568851843000175,702
40.75321243500002,695
40.93712611000001,744
41.122109703000206,730
41.3059935870001,627
41.49014463699996,709
41.675168316000054,693
41.859025829000075,734
42.043113175000144,745
42.22786964699981,721
42.41211653500022,744
42.596110798000154,738
42.77741422899999,746
42.9610665780001,727
43.145039803000145,692
43.32908961200019,677
43.51399129599986,684
43.69431201999987,625
43.87807833299985,596
44.0629039800001,669
44.2434158709998,644
44.42719510000006,626
44.611020329999974,623
44.79256093599997,589
44.97613216799982,584
45.160356027000034,562
45.340596172000005,558
45.524871948000055,549
45.70554459699997,526
45.889024125000105,533
46.070469151,533
46.25414868000007,534
46.43811304200017,525
46.622151739999936,482
46.80351014400003,488
46.986783467999885,485
47.16733682999984,481
47.350996988000134,478
47.532423976000246,475
47.71596509600022,464
47.89990317499996,390
48.08499850499993,427
48.265271787000074,427
48.44931124100003,450
48.6329136129998,456
48.81446244300014,453
48.998086692000015,494
49.181817691000106,451
49.36349993800013,470
49.546995312000035,460
49.730941649000215,472
49.91157014800001,474
50.09594606900009,485
50.28020536399981,434
50.464186117999816,461
50.64917145900017,467
