timeStamp,value
0.7064059939998333,0
0.8364059939998333,0
0.9664059939998333,0
1.0964059939998334,0
1.2264059939998333,0
1.3569938259993068,0
1.486993825999307,0
1.616993825999307,0
1.746993825999307,0
1.8769938259993069,0
2.004253912999484,0
2.134253912999484,0
2.264253912999484,0
2.394253912999484,0
2.524253912999484,0
2.6553061049994358,0
2.785306104999436,0
2.915306104999436,0
3.045306104999436,0
3.1753061049994358,0
3.307092091999475,0
3.4370920919994754,0
3.5670920919994753,0
3.697092091999475,0
3.827092091999475,0
3.958061974999946,0
4.088061974999946,0
4.218061974999946,0
4.348061974999946,0
4.478061974999946,0
4.604994836000041,0
4.734994836000041,0
4.864994836000041,0
4.994994836000041,0
5.124994836000042,0
5.25617799499967,0
5.38617799499967,0
5.51617799499967,0
5.64617799499967,0
5.776177994999671,0
5.906994006999848,0
6.036994006999848,0
6.166994006999848,0
6.296994006999848,0
6.426994006999848,0
6.558924523999376,0
6.6889245239993755,0
6.818924523999375,0
6.948924523999375,0
7.078924523999376,0
7.206325431000077,0
7.336325431000077,0
7.466325431000077,0
7.596325431000077,0
7.7263254310000775,0
7.856893321999887,0
7.9868933219998866,0
8.116893321999887,0
8.246893321999886,0
8.376893321999887,0
8.507846891000082,0
8.63784689100008,0
8.767846891000081,0
8.89784689100008,0
9.027846891000081,0
9.157739771999768,0
9.287739771999767,0
9.417739771999768,0
9.547739771999767,0
9.677739771999768,0
9.806239560999966,0
9.936239560999965,0
10.066239560999966,0
10.196239560999965,0
10.326239560999966,0
10.457139545999308,0
10.587139545999307,0
10.717139545999308,0
10.847139545999307,0
10.977139545999307,0
11.108164748999553,0
11.238164748999552,0
11.368164748999552,0
11.498164748999551,0
11.628164748999552,0
11.755378759999513,0
11.885378759999512,0
12.015378759999512,0
12.145378759999511,0
12.275378759999512,0
12.406282786999764,0
12.536282786999763,0
12.666282786999764,0
12.796282786999763,0
12.926282786999764,0
13.058197230000115,0
13.188197230000114,0
13.318197230000115,0
13.448197230000114,2
13.578197230000114,9
13.708966622999906,3
13.838966622999905,6
13.968966622999906,5
14.098966622999905,8
14.228966622999906,3
14.355922855999307,5
14.485922855999306,3
14.615922855999306,9
14.745922855999305,7
14.875922855999306,10
15.00713539099932,18
15.137135390999319,24
15.26713539099932,30
15.397135390999319,39
15.52713539099932,39
15.659084437999336,52
15.789084437999335,56
15.919084437999336,57
16.049084437999337,60
16.179084437999336,63
16.30998379699984,77
16.439983796999844,79
16.569983796999843,82
16.69998379699984,77
16.82998379699984,86
16.95719162299927,89
17.087191622999274,86
17.217191622999273,86
17.347191622999272,85
17.47719162299927,86
17.60813505399936,82
17.73813505399936,87
17.86813505399936,85
17.99813505399936,72
18.128135053999358,79
18.25916453599937,79
18.389164535999374,69
18.519164535999373,79
18.649164535999372,74
18.77916453599937,66
18.906892523999414,70
19.036892523999416,79
19.166892523999415,82
19.296892523999414,84
19.426892523999413,87
19.557874953999526,83
19.68787495399953,73
19.817874953999528,77
19.947874953999527,80
20.077874953999526,76
20.209063183000108,81
20.33906318300011,72
20.46906318300011,65
20.59906318300011,60
20.729063183000108,80
20.85586555500002,60
20.98586555500002,75
21.11586555500002,71
21.24586555500002,66
21.37586555500002,65
21.507040189999753,81
21.637040189999755,77
21.767040189999754,81
21.897040189999753,91
22.027040189999752,87
22.159229741999734,101
22.289229741999737,107
22.419229741999736,114
22.549229741999735,115
22.679229741999734,108
22.810038491999403,105
22.940038491999406,114
23.070038491999405,122
23.200038491999404,95
23.330038491999403,130
23.457064916999553,140
23.587064916999555,134
23.717064916999554,149
23.847064916999553,143
23.977064916999552,149
24.108044604000025,147
24.238044604000027,150
24.368044604000026,143
24.498044604000025,156
24.628044604000024,144
24.75901364399986,148
24.889013643999863,148
25.019013643999862,153
25.14901364399986,143
25.27901364399986,140
25.410993601999945,137
25.540993601999947,144
25.670993601999946,143
25.800993601999945,137
25.930993601999944,143
26.057897493999445,141
26.187897493999447,136
26.317897493999446,140
26.447897493999445,143
26.577897493999444,145
26.70911673999988,143
26.839116739999884,145
26.969116739999883,152
27.099116739999882,137
27.22911673999988,159
27.35999483299973,157
27.48999483299973,149
27.61999483299973,157
27.74999483299973,160
27.879994832999728,154
28.006965098999427,149
28.13696509899943,152
28.266965098999428,155
28.396965098999427,161
28.526965098999426,155
28.659140458999428,173
28.78914045899943,163
28.91914045899943,174
29.049140458999428,163
29.179140458999427,178
29.30987967600002,172
29.43987967600002,167
29.56987967600002,166
29.69987967600002,164
29.82987967600002,146
29.960407157999253,162
30.090407157999255,158
30.220407157999254,161
30.350407157999253,162
30.480407157999252,159
30.60802076799926,154
30.738020767999263,162
30.868020767999262,155
30.99802076799926,168
31.12802076799926,154
31.259161562999434,140
31.389161562999437,148
31.519161562999436,137
31.649161562999435,132
31.779161562999434,124
31.911016114999693,122
32.04101611499969,131
32.171016114999695,131
32.3010161149997,136
32.43101611499969,134
32.56197819099951,144
32.69197819099951,145
32.82197819099951,129
32.95197819099951,147
33.08197819099951,149
33.20910689699984,140
33.33910689699984,141
33.46910689699984,146
33.59910689699984,146
33.72910689699984,136
33.859610502999644,137
33.98961050299964,136
34.11961050299964,152
34.249610502999644,141
34.37961050299964,133
34.51153885999928,139
34.64153885999927,139
34.771538859999275,150
34.90153885999928,123
35.03153885999927,130
35.15896001899954,125
35.28896001899953,118
35.418960018999535,121
35.54896001899954,117
35.67896001899953,122
35.8099204949999,60
35.939920494999896,115
36.0699204949999,110
36.1999204949999,111
36.3299204949999,113
36.46094227499951,104
36.590942274999506,100
36.72094227499951,112
36.85094227499951,94
36.98094227499951,85
37.10790139299978,62
37.237901392999774,77
37.36790139299978,73
37.49790139299978,68
37.627901392999775,83
37.75996785799951,49
37.88996785799951,37
38.01996785799951,52
38.14996785799951,57
38.27996785799951,45
38.41083680400014,32
38.540836804000136,38
38.67083680400014,41
38.80083680400014,41
38.93083680400014,27
39.06126822099985,20
39.191268220999845,20
39.32126822099985,17
39.45126822099985,14
39.581268220999846,17
39.70910914099976,5
39.83910914099975,6
39.969109140999755,16
40.09910914099976,0
40.22910914099975,5
40.359694669999485,0
40.48969466999948,6
40.61969466999948,11
40.749694669999485,0
40.87969466999948,20
41.011656071999354,22
41.14165607199935,16
41.27165607199935,16
41.401656071999355,18
41.53165607199935,11
41.662555085999415,0
41.79255508599941,12
41.92255508599941,3
42.052555085999415,2
42.18255508599941,8
42.3100389319993,6
42.4400389319993,11
42.5700389319993,13
42.7000389319993,0
42.8300389319993,29
42.96089059299946,21
43.09089059299946,10
43.22089059299946,3
43.35089059299946,10
43.48089059299946,14
43.61192139500007,0
43.74192139500006,9
43.871921395000065,9
44.00192139500007,0
44.13192139500006,8
44.25983648400005,0
44.38983648400004,6
44.519836484000045,3
44.64983648400005,0
44.77983648400004,0
44.910585727999646,10
45.04058572799964,9
45.170585727999644,11
45.300585727999646,4
45.43058572799964,0
45.56175602499978,26
45.691756024999776,11
45.82175602499978,3
45.95175602499978,36
46.08175602499978,25
46.209038533999305,16
46.3390385339993,30
46.4690385339993,31
46.599038533999305,30
46.7290385339993,23
46.85967969399961,32
46.989679693999605,29
47.11967969399961,40
47.24967969399961,28
47.379679693999606,36
47.51193868699964,14
47.64193868699964,29
47.77193868699964,35
47.90193868699964,23
48.03193868699964,25
48.162833201,30
48.29283320099999,27
48.422833200999996,29
48.552833201,14
48.682833200999994,24
48.810000889999614,20
48.94000088999961,16
49.07000088999961,13
49.200000889999615,10
49.33000088999961,4
49.46049485399952,9
49.590494853999516,13
49.72049485399952,8
49.85049485399952,11
49.98049485399952,8
50.11267639500009,17
50.24267639500009,22
50.37267639500009,7
50.502676395000094,15
50.63267639500009,0
50.75984479099996,12
50.88984479099996,14
51.01984479099996,24
51.149844790999964,19
51.27984479099996,11
51.41092932899981,5
51.54092932899981,9
51.67092932899981,0
51.800929328999814,1
51.93092932899981,6
52.06184025299943,0
52.19184025299943,3
52.32184025299943,4
52.45184025299943,0
52.58184025299943,22
52.71251694899955,19
52.842516948999545,20
52.97251694899955,24
53.10251694899955,14
53.232516948999546,23
53.360009681999585,6
53.49000968199958,11
53.62000968199958,15
53.750009681999586,15
53.88000968199958,20
54.01161643099975,10
54.14161643099975,21
54.27161643099975,10
54.40161643099975,17
54.53161643099975,0
54.66281574399953,25
54.792815743999526,16
54.92281574399953,26
55.05281574399953,16
55.18281574399953,22
55.31364348599935,24
55.443643485999345,16
55.57364348599935,20
55.70364348599935,23
55.833643485999346,26
55.960786772000105,17
56.0907867720001,12
56.2207867720001,17
56.350786772000106,9
56.4807867720001,16
56.61271519899991,26
56.7427151989999,22
56.872715198999906,16
57.00271519899991,8
57.132715198999904,12
57.26383489299995,18
57.39383489299995,5
57.52383489299995,13
57.65383489299995,7
57.78383489299995,5
57.91470301899925,2
58.04470301899924,15
58.174703018999246,12
58.30470301899925,3
58.434703018999244,22
58.56182794299956,0
58.69182794299955,0
58.821827942999555,4
58.95182794299956,8
59.08182794299955,0
59.212712800999256,0
59.34271280099925,7
59.472712800999254,19
59.60271280099926,16
59.73271280099925,12
59.864604915999266,32
59.99460491599926,35
60.124604915999264,26
60.254604915999266,26
60.38460491599926,33
60.511707876999466,39
60.64170787699946,36
60.771707876999464,40
60.90170787699947,51
61.03170787699946,38
61.16284243699964,45
61.292842436999635,56
61.42284243699964,42
61.55284243699964,55
61.682842436999636,52
61.813585141999724,56
61.94358514199972,70
62.07358514199972,60
62.203585141999724,69
62.33358514199972,57
62.46073289100012,67
62.590732891000116,59
62.72073289100012,62
62.85073289100012,64
62.980732891000116,68
63.11289043799978,47
63.242890437999776,60
63.37289043799978,75
63.50289043799978,68
63.63289043799978,84
63.76379555599986,65
63.89379555599986,81
64.02379555599985,61
64.15379555599986,65
64.28379555599986,71
64.41454076799934,60
64.54454076799935,57
64.67454076799935,55
64.80454076799934,49
64.93454076799935,42
65.06125881599971,34
65.19125881599972,42
65.32125881599971,37
65.45125881599971,38
65.58125881599972,37
65.7126631349997,26
65.84266313499971,36
65.9726631349997,20
66.1026631349997,25
66.23266313499971,26
66.36470341499941,30
66.49470341499942,27
66.62470341499942,31
66.75470341499941,30
66.88470341499942,31
67.01565817399975,18
67.14565817399976,36
67.27565817399976,34
67.40565817399975,21
67.53565817399976,11
67.6666261999994,27
67.79662619999941,34
67.9266261999994,29
68.0566261999994,16
68.18662619999941,28
68.31361406099992,16
68.44361406099993,20
68.57361406099993,13
68.70361406099993,4
68.83361406099993,0
68.96563430699959,3
69.0956343069996,0
69.2256343069996,0
69.35563430699959,0
69.4856343069996,11
69.61652474599984,0
69.74652474599985,10
69.87652474599984,16
70.00652474599984,7
70.13652474599985,20
70.26363134999926,1
70.39363134999927,0
70.52363134999926,6
70.65363134999926,0
70.78363134999927,6
70.91450747699989,7
71.0445074769999,0
71.17450747699989,3
71.30450747699989,0
71.4345074769999,18
71.56566474300004,17
71.69566474300005,20
71.82566474300005,10
71.95566474300004,16
72.08566474300005,24
72.21283492500012,37
72.34283492500013,34
72.47283492500013,37
72.60283492500012,33
72.73283492500013,36
72.86436766799986,27
72.99436766799987,36
